name	template_name	type	unique	required_level	required_skill	creation_objvars	charges	tier	value	scripts	version	can_reverse_engineer	string_name	string_detail	comments
saga_relic_destroy_canyon_corsair_cutthroat	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Canyon Corsair Cutthroats	This grants a task that requires Canyon Corsair Cutthroats to be killed.
saga_relic_destroy_canyon_corsair_weak	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Canyon Corsair Weak Pirates	This grants a task that requires Canyon Corsair Weak Pirates to be killed.
saga_relic_destroy_canyon_corsair_captain	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Canyon Corsair Captains	This grants a task that requires Canyon Corsair Captains to be killed.
saga_relic_destroy_corsair	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Canyon Corsairs	This grants a task that requires Canyon Corsairs to be killed.
saga_relic_destroy_tao_security	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Tao-Ni Security Elite Protectors	This grants a task that requires Tao-Ni Security Elite Protectors to be killed.
saga_relic_destroy_slicer_sentry	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Slicer Sentries	This grants a task that requires Slicer Sentries to be killed.
saga_relic_destroy_slicer_student	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Slicer Students	This grants a task that requires Slicer Students to be killed.
saga_relic_destroy_kelson_sharphorn	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Kelson Sharphorn	This grants a task that requires Kelson Sharphorn to be killed.
saga_relic_destroy_skaelor_tay	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Skaelor Tay	This grants a task that requires Skaelor Tay to be killed.
saga_relic_destroy_slicer_qa	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Slicer Quality Assurance Staff Members	This grants a task that requires Slicer Quality Assurance Staff Members to be killed.
saga_relic_destroy_byd_chillings	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Byd Chillings	This grants a task that requires Byd Chillings to be killed.
saga_relic_destroy_blacksun_hitman	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Black Sun Hitmen	This grants a task that requires Black Sun Hitmen to be killed.
saga_relic_destroy_blacksun_gunman	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Black Sun Gunmen	This grants a task that requires Black Sun Gunmen to be killed.
saga_relic_destroy_blacksun_enforcer	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Black Sun Enforcers	This grants a task that requires Black Sun Enforcers to be killed.
saga_relic_destroy_borgle_harvester	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Borgle Bat Harvesters	This grants a task that requires Borgle Bat Harvesters to be killed.
saga_relic_destroy_thirsty_borgle	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Blood Thirsty Borgles	This grants a task that requires Blood Thirsty Borgles to be killed.
saga_relic_destroy_borgle_protector	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Borgle Protectors	This grants a task that requires Borgle Protectors to be killed.
saga_relic_destroy_cobral_thug	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Cobral Thugs	This grants a task that requires Cobral Thugs to be killed.
saga_relic_destroy_cobral_thief	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Cobral Thieves	This grants a task that requires Cobral Thieves to be killed.
saga_relic_destroy_cobral_runner	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Cobral Runners	This grants a task that requires Cobral Runners to be killed.
saga_relic_destroy_cobral_bandit	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Cobral Bandits	This grants a task that requires Cobral Bandits to be killed.
saga_relic_destroy_cobral_hitman	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Cobral Hitmen	This grants a task that requires Cobral Hitmen to be killed.
saga_relic_destroy_cobral_assassin	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Cobral Assassins	This grants a task that requires Cobral Assassins to be killed.
saga_relic_destroy_cobral_boss	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill the Neo-Cobral Boss	This grants a task that requires the Neo-Cobral Boss to be killed.
saga_relic_destroy_mutant_mite_hatchling	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Mutant Bark Mite Hatchlings	This grants a task that requires Mutant Bark Mite Hatchlings to be killed.
saga_relic_destroy_mutant_mite_worker	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Mutant Bark Mite Workers	This grants a task that requires Mutant Bark Mite Workers to be killed.
saga_relic_destroy_mutant_mite_giant	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Giant Mutant Bark Mites	This grants a task that requires Giant Mutant Bark Mites to be killed.
saga_relic_destroy_mutant_mite_soldier	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Mutant Bark Mite Soldiers	This grants a task that requires Mutant Bark Mite Soldiers to be killed.
saga_relic_destroy_torton_juvenile	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Juvenile Pygmy Tortons	This grants a task that requires Juvenile Pygmy Tortons to be killed.
saga_relic_destroy_torton_adolescent	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Adolescent Pygmy Tortons	This grants a task that requires Adolescents Pygmy Tortons to be killed.
saga_relic_destroy_torton_adult	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Adult Pygmy Tortons	This grants a task that requires Adult Pygmy Tortons to be killed.
saga_relic_destroy_torton_protector	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Pygmy Torton Protectors	This grants a task that requires Pygmy Torton Protectors to be killed.
saga_relic_destroy_kobola_guard	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Kobola Guards	This grants a task that requires Kobola Guards to be killed.
saga_relic_destroy_kobola_miner	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Kobola Miners	This grants a task that requires Kobola Miners to be killed.
saga_relic_destroy_kobola_foreman	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Kobola Foremen	This grants a task that requires Kobola Foremen to be killed.
saga_relic_destroy_kobola_assassin	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Kobola Assassins	This grants a task that requires Kobola Assassins to be killed.
saga_relic_destroy_crazed_geonosian_guard	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Crazed Geonosians	This grants a task that requires Crazed Geonosians to be killed.
saga_relic_destroy_geonosian_droideka	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Alert Droidekas	This grants a task that requires Alert Droidekas to be killed.
saga_relic_destroy_geonosian_kliknik	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Enhanced Klikniks	This grants a task that requires Enhanced Klikniks to be killed.
saga_relic_destroy_womprat_social	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill any Womp Rats	This grants a task that requires any type of Womp Rats to be killed.
saga_relic_destroy_kliknik_dark_worker	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Kliknik Dark Workers	This grants a task that requires Kliknik Dark Workers to be killed.
saga_relic_destroy_kliknik_dark_defender	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Kliknik Dark Defenders	This grants a task that requires Kliknik Dark Defenders to be killed.
saga_relic_destroy_kliknik_dark_warrior	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Kliknik Dark Warriors	This grants a task that requires Kliknik Dark Warriors to be killed.
saga_relic_destroy_dark_jedi	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Dark Jedi	This grants a task that requires Dark Jedi to be killed.
saga_relic_destroy_panshee_shaman	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Panshee Shaman	This grants a task that requires Panshee Shaman to be killed.
saga_relic_destroy_panshee_warrior	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Panshee Warriors	This grants a task that requires Panshee Warriors to be killed.
saga_relic_destroy_panshee_veteran	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Panshee Veterans	This grants a task that requires Panshee Veterans to be killed.
saga_relic_destroy_panshee_tribesman	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Panshee Tribesmen	This grants a task that requires Panshee Tribesmen to be killed.
saga_relic_destroy_panshee	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Members of the Panshee Tribe	This grants a task that requires members of the Panshee Tribe to be killed.
saga_relic_destroy_gondula_shaman	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Gondula Shaman	This grants a task that requires Gondula Shaman to be killed.
saga_relic_destroy_gondula_warrior	object/tangible/saga_system/saga_relic_destroy.iff	storyteller						1		"object.autostack,systems.player_quest.consume_relic"			Chronicle Relic: Kill Gondula Warriors	This grants a task that requires Gondula Warriors to be killed.
