entry_type	type	schematic_name	schematic_description	crafting_script	items_per_container	crafting_type	slots	xp_type	volume	crafted_object_template	crafted_object_template_hash	complexity	xp	hit_points_low	hit_points_high	min_damage_low	min_damage_high	max_damage_low	max_damage_high	accuracy_low	accuracy_high	damage_type	elemental_type	elemental_value_low	elemental_value_high	attack_speed_low	attack_speed_high	wound_chance_low	wound_chance_high	special_attack_cost_low	special_attack_cost_high	min_range_distance	max_range_distance	slot_type	slot_optional	slot_name	slot_ingredient_name	slot_ingredient_count	slot_appearance	exports_to	gasQuality_min_low	gasQuality_min_high	gasQuality_max_low	gasQuality_max_high	coreLevel_min	coreLevel_max	powerBit_type_min	powerBit_type_max	powerBit_min	powerBit_max	coreQuality_min_low	coreQuality_min_high	coreQuality_max_low	coreQuality_max_high	componentBonus_min_low	componentBonus_min_high	componentBonus_max_low	componentBonus_max_high	meleeComponentQuality_min_low	meleeComponentQuality_min_high	meleeComponentQuality_max_low	meleeComponentQuality_max_high	appearanceBonus_min_low	appearanceBonus_min_high	appearanceBonus_max_low	appearanceBonus_max_high
weapon	component	weapon_core_ranged_advanced		systems.crafting.weapon.core.crafting_new_weapon_core	50	weapon	9	weapon_crafting		object/tangible/component/weapon/core/weapon_core_ranged_advanced.iff	object/tangible/component/weapon/core/weapon_core_ranged_advanced.iff	44	120	1	1	0	0	0	0	0	0		none	-1	-1	component	component	1	1											sys.server/compiled/game/object/draft_schematic/weapon/core/	0	0	0	0	74	90	0	0	0	0	4	10	0	10
slot																																		resource	0	frame_assembly	petrochem_inert_polymer	55																
slot																																		resource	0	thermal_control_unit	copper_polysteel	95																
slot																																		resource	0	pulse_insulator	steel_carbonite	85																
slot																																		resource	0	charge_accumulator	gemstone_crystalline	12																
slot																																		template	0	weapon_gas_cartridge	object/tangible/component/weapon/new_weapon_comp_gas_cartridge_base.iff	1																
slot																																		template	1	elemental_chamber	object/tangible/component/weapon/new_weapon/elemental_base.iff	1																
slot																																		template	1	ranged_enhancement_one	object/tangible/component/weapon/new_weapon/enhancement_ranged_slot_one_base.iff	1																
slot																																		template	1	ranged_enhancement_two	object/tangible/component/weapon/new_weapon/enhancement_ranged_slot_two_base.iff	1																
slot																																		template	1	weapon_power_bit	object/tangible/component/weapon/new_weapon/power_bit.iff	1																
weapon	component	weapon_core_heavy_standard		systems.crafting.weapon.core.crafting_new_weapon_core	50	weapon	6	weapon_crafting		object/tangible/component/weapon/core/weapon_core_heavy_standard.iff	object/tangible/component/weapon/core/weapon_core_heavy_standard.iff	36	120	1	1	0	0	0	0	0	0		none	-1	-1	component	component	1	1											sys.server/compiled/game/object/draft_schematic/weapon/core/	0	0	0	0	54	72	0	0	0	0	4	10	0	10
slot																																		resource	0	frame_assembly	petrochem_inert	65																
slot																																		resource	0	thermal_control_unit	metal_nonferrous	115																
slot																																		resource	0	pulse_insulator	metal_ferrous	95																
slot																																		template	0	weapon_gas_cartridge	object/tangible/component/weapon/new_weapon_comp_gas_cartridge_base.iff	1																
slot																																		template	0	elemental_chamber	object/tangible/component/weapon/new_weapon/elemental_heavy.iff	1																
slot																																		template	1	ranged_enhancement_one	object/tangible/component/weapon/new_weapon/enhancement_ranged_slot_one_base.iff	1																
weapon	component	weapon_core_heavy_advanced		systems.crafting.weapon.core.crafting_new_weapon_core	50	weapon	9	weapon_crafting		object/tangible/component/weapon/core/weapon_core_heavy_advanced.iff	object/tangible/component/weapon/core/weapon_core_heavy_advanced.iff	44	120	1	1	0	0	0	0	0	0		none	-1	-1	component	component	1	1											sys.server/compiled/game/object/draft_schematic/weapon/core/	0	0	0	0	74	90	0	0	0	0	4	10	0	10
slot																																		resource	0	frame_assembly	petrochem_inert_polymer	85																
slot																																		resource	0	thermal_control_unit	aluminum_linksteel	155																
slot																																		resource	0	pulse_insulator	steel_carbonite	115																
slot																																		resource	0	charge_accumulator	gemstone_crystalline	22																
slot																																		template	0	weapon_gas_cartridge	object/tangible/component/weapon/new_weapon_comp_gas_cartridge_base.iff	1																
slot																																		template	0	elemental_chamber	object/tangible/component/weapon/new_weapon/elemental_heavy.iff	1																
slot																																		template	1	ranged_enhancement_one	object/tangible/component/weapon/new_weapon/enhancement_ranged_slot_one_base.iff	1																
slot																																		template	1	ranged_enhancement_two	object/tangible/component/weapon/new_weapon/enhancement_ranged_slot_two_base.iff	1																
slot																																		template	1	weapon_power_bit	object/tangible/component/weapon/new_weapon/power_bit.iff	1																
weapon	component	new_weapon_comp_elemental_heat		systems.crafting.weapon.core.crafting_comp_elemental	50	weapon	4	weapon_crafting		object/tangible/component/weapon/new_weapon/elemental_heat.iff	object/tangible/component/weapon/new_weapon/elemental_heat.iff	38	120	1	1	0	0	0	0	0	0		heat	0	1	component	component	1	1											sys.server/compiled/game/object/draft_schematic/weapon/component/														
slot																																		resource	0	module_assembly	petrochem_inert_polymer	10																
slot																																		resource	0	circuitry_substrate	ore_carbonate_alantium	5																
slot																																		resource	0	gas_containment_unit	aluminum_titanium	8																
slot																																		resource	0	reactant_source	gas_reactive_skevon	16		
weapon	component	new_weapon_comp_elemental_cold		systems.crafting.weapon.core.crafting_comp_elemental	50	weapon	4	weapon_crafting		object/tangible/component/weapon/new_weapon/elemental_cold.iff	object/tangible/component/weapon/new_weapon/elemental_cold.iff	38	120	1	1	0	0	0	0	0	0		cold	0	1	component	component	1	1											sys.server/compiled/game/object/draft_schematic/weapon/component/
slot																																		resource	0	module_assembly	petrochem_inert_polymer	10		
slot																																		resource	0	circuitry_substrate	ore_carbonate_ostrine	5		
slot																																		resource	0	gas_containment_unit	aluminum_chromium	8		
slot																																		resource	0	reactant_source	gas_reactive_eleton	16		
weapon	component	new_weapon_comp_elemental_acid		systems.crafting.weapon.core.crafting_comp_elemental	50	weapon	4	weapon_crafting		object/tangible/component/weapon/new_weapon/elemental_acid.iff	object/tangible/component/weapon/new_weapon/elemental_acid.iff	38	120	1	1	0	0	0	0	0	0		acid	0	1	component	component	1	1											sys.server/compiled/game/object/draft_schematic/weapon/component/
slot																																		resource	0	module_assembly	petrochem_inert_polymer	10		
slot																																		resource	0	circuitry_substrate	ore_carbonate_varium	5		
slot																																		resource	0	gas_containment_unit	aluminum_phrik	8		
slot																																		resource	0	reactant_source	gas_reactive_tolium	16		
weapon	component	new_weapon_comp_elemental_electric		systems.crafting.weapon.core.crafting_comp_elemental	50	weapon	4	weapon_crafting		object/tangible/component/weapon/new_weapon/elemental_electric.iff	object/tangible/component/weapon/new_weapon/elemental_electric.iff	38	120	1	1	0	0	0	0	0	0		electric	0	1	component	component	1	1											sys.server/compiled/game/object/draft_schematic/weapon/component/
slot																																		resource	0	module_assembly	petrochem_inert_polymer	10		
slot																																		resource	0	circuitry_substrate	ore_carbonate_chromite	5		
slot																																		resource	0	gas_containment_unit	aluminum_duralumin	8		
slot																																		resource	0	reactant_source	gas_reactive_methane	16		
weapon	component	new_weapon_comp_elemental_heavy		systems.crafting.weapon.core.crafting_comp_elemental	50	weapon	4	weapon_crafting		object/tangible/component/weapon/new_weapon/elemental_heavy.iff	object/tangible/component/weapon/new_weapon/elemental_heavy.iff	38	120	1	1	0	0	0	0	0	0		none	0	1	component	component	1	1											sys.server/compiled/game/object/draft_schematic/weapon/component/														
slot																																		resource	0	module_assembly	petrochem_inert_polymer	10																
