entry_type	schematic_name	schematic_description	crafting_script	items_per_container	crafting_type	slots	xp_type	volume	crafted_object_template	crafted_object_template_hash	complexity	xp	hit_points_low	hit_points_high	min_damage_low	min_damage_high	max_damage_low	max_damage_high	min_damage_low_cap	min_damage_high_cap	max_damage_low_cap	max_damage_high_cap	accuracy_low	accuracy_high	damage_type	elemental_type	elemental_value_low	elemental_value_high	attack_speed_low	attack_speed_high	tier_granted	wound_chance_low	wound_chance_high	special_attack_cost_low	special_attack_cost_high	min_range_distance	max_range_distance	slot_type	slot_optional	slot_name	slot_ingredient_name	slot_ingredient_count	slot_appearance	schematic_conversion	crc_schematic_name
weapon	carbine_ee3_bounty		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	5	weapon_crafting	1	object/weapon/ranged/carbine/carbine_bounty_ee3.iff	object/weapon/ranged/carbine/carbine_bounty_ee3.iff	36	450	800	1100	191	383	575	766	191	383	575	766	0	0	energy	heat	48	96	60	60	12	1	1	100	100	0	50								object/draft_schematic/weapon/carbine_ee3_bounty.iff
slot																																						resource	0	frame_assembly	steel_carbonite	65			
slot																																						resource	0	receiver_assembly	copper_polysteel	25			
slot																																						resource	0	grip_assembly	aluminum_chromium	12			
slot																																						template	0	cartridge_feed_unit_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						template	0	barrel_rifle_projectile_advanced	object/tangible/component/weapon/blaster_rifle_barrel_advanced.iff	1			
weapon	rifle_dc15_bounty		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	5	weapon_crafting	1	object/weapon/ranged/rifle/rifle_bounty_dc15.iff	object/weapon/ranged/rifle/rifle_bounty_dc15.iff	36	450	800	1100	265	530	795	1060	265	530	795	1060	0	0	energy	cold	51	102	80	80	12	1	1	100	100	0	64								object/draft_schematic/weapon/rifle_dc15_bounty.iff
slot																																						resource	0	frame_assembly	steel_carbonite	65			
slot																																						resource	0	receiver_assembly	copper_polysteel	25			
slot																																						resource	0	grip_assembly	aluminum_chromium	12			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						template	0	barrel_rifle_blaster_advanced	object/tangible/component/weapon/blaster_rifle_barrel_advanced.iff	1			
weapon	rifle_bowcaster_master		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	6	weapon_crafting	1	object/weapon/ranged/rifle/rifle_bowcaster_master.iff	object/weapon/ranged/rifle/rifle_bowcaster_master.iff	36	450	800	1100	265	530	795	1060	265	530	795	1060	0	0	kinetic	heat	50	100	80	80	12	1	1	100	100	0	64								object/draft_schematic/weapon/rifle_bowcaster_master.iff
slot																																						resource	0	frame_assembly	aluminum_linksteel	85			
slot																																						resource	0	receiver_assembly	copper_polysteel	55			
slot																																						resource	0	grip_assembly	metal	25			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						template	0	barrel_rifle_blaster_advanced	object/tangible/component/weapon/blaster_rifle_barrel_advanced.iff	1			
slot																																						template	0	scope_advanced	object/tangible/component/weapon/scope_weapon_advanced.iff	1			
weapon	heavy_carbonite_rifle		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	7	weapon_crafting	1	object/weapon/ranged/heavy/heavy_carbonite_rifle.iff	object/weapon/ranged/heavy/heavy_carbonite_rifle.iff	36	450	800	1100	81	161	241	321	81	161	241	321	0	0	energy	cold	12	35	25	25	12	1	1	100	100	0	20								object/draft_schematic/weapon/heavy_carbonite_rifle.iff
slot																																						resource	0	frame_assembly	steel_ditanium	150			
slot																																						resource	0	receiver_assembly	iron_kammris	40			
slot																																						resource	0	grip_assembly	aluminum_titanium	20			
slot																																						resource	0	enhanced_cooling_mechanism	gemstone_crystalline	15			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						resource	0	thermal_control_unit	ore_carbonate	50			
slot																																						template	0	barrel_rifle_blaster_advanced	object/tangible/component/weapon/blaster_rifle_barrel_advanced.iff	1			
weapon	knife_decorative		systems.crafting.weapon.crafting_melee_artisan_weapon	25	weapon	4	crafting	1	object/weapon/melee/knife/knife_survival_decorative.iff	object/weapon/melee/knife/knife_survival_decorative.iff	8	42	800	1100	2	5	8	10	2	5	8	10	0	0	kinetic				100	100	1	1	1	100	100	0	4								object/draft_schematic/weapon/knife_decorative.iff
slot																																						resource	0	knife_shaft	metal	6			
slot																																						resource	0	cutting_edge	metal	4			
slot																																						resource	0	grip_cap	metal	2			
slot																																						resource	0	grip	mineral	2			
weapon	lightsaber_one_handed_pvp_bf		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_one_handed_pvp_bf	0	lightsaber	5		1	object/weapon/melee/sword/crafted_saber/sword_lightsaber_one_handed_pvp_bf.iff	object/weapon/melee/sword/crafted_saber/sword_lightsaber_one_handed_pvp_bf.iff	8	0	800	1100	345	690	1035	1380	345	690	1035	1380	0	0	energy				100	100	12	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_one_handed_pvp_bf.iff
slot																																						resource	0	emitter_shroud	steel_duralloy	75			
slot																																						resource	0	activator	aluminum_titanium	45			
slot																																						resource	0	handgrip	petrochem_inert_polymer	60			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	60			
slot																																						resource	0	energizers	copper_polysteel	60			
weapon	lightsaber_polearm_pvp_bf		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_polearm_pvp_bf	0	lightsaber	5		1	object/weapon/melee/polearm/crafted_saber/sword_lightsaber_polearm_pvp_bf.iff	object/weapon/melee/polearm/crafted_saber/sword_lightsaber_polearm_pvp_bf.iff	8	0	800	1100	345	690	1035	1380	345	690	1035	1380	0	0	energy				100	100	12	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_polearm_pvp_bf.iff
slot																																						resource	0	emitter_shroud	steel_duralloy	75			
slot																																						resource	0	activator	aluminum_titanium	60			
slot																																						resource	0	handgrip	petrochem_inert_polymer	90			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	120			
slot																																						resource	0	energizers	copper_polysteel	120			
weapon	lightsaber_two_handed_pvp_bf		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_two_handed_pvp_bf	0	lightsaber	5		1	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_pvp_bf.iff	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_pvp_bf.iff	8	0	800	1100	345	690	1035	1380	345	690	1035	1380	0	0	energy				100	100	12	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_two_handed_pvp_bf.iff
slot																																						resource	0	emitter_shroud	steel_duralloy	75			
slot																																						resource	0	activator	aluminum_titanium	45			
slot																																						resource	0	handgrip	petrochem_inert_polymer	60			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	60			
slot																																						resource	0	energizers	copper_polysteel	60			
weapon	lightsaber_one_handed_pvp_bf_gen5		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_one_handed_pvp_bf	0	lightsaber	5		1	object/weapon/melee/sword/crafted_saber/sword_lightsaber_one_handed_pvp_bf_gen5.iff	object/weapon/melee/sword/crafted_saber/sword_lightsaber_one_handed_pvp_bf_gen5.iff	8	0	800	1100	345	690	1035	1380	345	690	1035	1380	0	0	energy				100	100	12	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_one_handed_pvp_bf_gen5.iff
slot																																						resource	0	emitter_shroud	steel_duralloy	75			
slot																																						resource	0	activator	aluminum_titanium	45			
slot																																						resource	0	handgrip	petrochem_inert_polymer	60			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	60			
slot																																						resource	0	energizers	copper_polysteel	60			
weapon	lightsaber_polearm_pvp_bf_gen5		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_polearm_pvp_bf	0	lightsaber	5		1	object/weapon/melee/polearm/crafted_saber/sword_lightsaber_polearm_pvp_bf_gen5.iff	object/weapon/melee/polearm/crafted_saber/sword_lightsaber_polearm_pvp_bf_gen5.iff	8	0	800	1100	345	690	1035	1380	345	690	1035	1380	0	0	energy				100	100	12	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_polearm_pvp_bf_gen5.iff
slot																																						resource	0	emitter_shroud	steel_duralloy	75			
slot																																						resource	0	activator	aluminum_titanium	60			
slot																																						resource	0	handgrip	petrochem_inert_polymer	90			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	120			
slot																																						resource	0	energizers	copper_polysteel	120			
weapon	lightsaber_two_handed_pvp_bf_gen5		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_two_handed_pvp_bf	0	lightsaber	5		1	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_pvp_bf_gen5.iff	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_pvp_bf_gen5.iff	8	0	800	1100	345	690	1035	1380	345	690	1035	1380	0	0	energy				100	100	12	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_two_handed_pvp_bf_gen5.iff
slot																																						resource	0	emitter_shroud	steel_duralloy	75			
slot																																						resource	0	activator	aluminum_titanium	45			
slot																																						resource	0	handgrip	petrochem_inert_polymer	60			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	60			
slot																																						resource	0	energizers	copper_polysteel	60			
weapon	lightsaber_one_handed_gcw_s01_gen4		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_one_handed_gen4	0	lightsaber	5		1	object/weapon/melee/sword/crafted_saber/sword_lightsaber_one_handed_gcw_s01_gen4.iff	object/weapon/melee/sword/crafted_saber/sword_lightsaber_one_handed_gcw_s01_gen4.iff	36	0	800	1100	345	690	1035	1380	345	690	1035	1380	0	0	energy				100	100	12	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_one_handed_gcw_s01_gen4.iff
slot																																						resource	0	emitter_shroud	steel_duralloy	75			
slot																																						resource	0	activator	aluminum_titanium	45			
slot																																						resource	0	handgrip	petrochem_inert_polymer	60			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	60			
slot																																						resource	0	energizers	copper_polysteel	60			
weapon	lightsaber_two_handed_gcw_s01_gen4		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_two_handed_gen4	0	lightsaber	5		1	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_gcw_s01_gen4.iff	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_gcw_s01_gen4.iff	36	0	800	1100	345	690	1035	1380	345	690	1035	1380	0	0	energy				100	100	12	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_two_handed_gcw_s01_gen4.iff
slot																																						resource	0	emitter_shroud	steel_duralloy	75			
slot																																						resource	0	activator	aluminum_titanium	45			
slot																																						resource	0	handgrip	petrochem_inert_polymer	60			
slot																																						resource	0	power_field_insulator	gas_inert_culsion	60			
slot																																						resource	0	energizers	copper_polysteel	60			
weapon	lightsaber_two_handed_gcw_s01_gen5		systems.crafting.weapon.lightsaber.crafting_melee_lightsaber_two_handed_gen5	0	lightsaber	5		1	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_gcw_s01_gen5.iff	object/weapon/melee/2h_sword/crafted_saber/sword_lightsaber_two_handed_gcw_s01_gen5.iff	36	0	800	1100	345	690	1035	1380	345	690	1035	1380	0	0	energy				100	100	12	1	1	100	100	0	5								object/draft_schematic/weapon/lightsaber_two_handed_gcw_s01_gen5.iff
