Object Template Name	Male Human	Female Human	Male Rodian	Female Rodian	Male MonCal	Female MonCal	Male Wookiee	Female Wookiee	Male Twi'lek	Female Twi'lek	Male Trandoshan	Female Trandoshan	Male Zabrak	Female Zabrak	Male Bothan	Female Bothan	Male Ithorian	Female Ithorian	Male Sullustan	Female Sullustan
shared_armor_stormtrooper_bicep_camo_l	appearance/armor_stormtrooper_bicep_camo_l_m.sat	appearance/armor_stormtrooper_bicep_camo_l_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	appearance/ith_armor_s02_bicep_l_m.sat	appearance/ith_armor_s02_bicep_l_f.sat	:default	:default
shared_armor_stormtrooper_bicep_camo_r	appearance/armor_stormtrooper_bicep_camo_r_m.sat	appearance/armor_stormtrooper_bicep_camo_r_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	appearance/ith_armor_s02_bicep_r_m.sat	appearance/ith_armor_s02_bicep_r_f.sat	:default	:default
shared_armor_stormtrooper_boots_camo	appearance/armor_stormtrooper_boots_camo_m.sat	appearance/armor_stormtrooper_boots_camo_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:hide	:hide	:default	:default	:default	:default	appearance/ith_armor_s02_boots_m.sat	appearance/ith_armor_s02_boots_f.sat	:default	:default
shared_armor_stormtrooper_bracer_camo_l	appearance/armor_stormtrooper_bracer_camo_l_m.sat	appearance/armor_stormtrooper_bracer_camo_l_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	appearance/ith_armor_s02_bracer_l_m.sat	appearance/ith_armor_s02_bracer_l_f.sat	:default	:default
shared_armor_stormtrooper_bracer_camo_r	appearance/armor_stormtrooper_bracer_camo_r_m.sat	appearance/armor_stormtrooper_bracer_camo_r_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	appearance/ith_armor_s02_bracer_r_m.sat	appearance/ith_armor_s02_bracer_r_f.sat	:default	:default
shared_armor_stormtrooper_chest_plate_camo	appearance/armor_stormtrooper_chest_plate_camo_m.sat	appearance/armor_stormtrooper_chest_plate_camo_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	appearance/ith_armor_s02_chest_plate_m.sat	appearance/ith_armor_s02_chest_plate_f.sat	:default	:default
shared_armor_stormtrooper_gloves_camo	appearance/armor_stormtrooper_gloves_camo_m.sat	appearance/armor_stormtrooper_gloves_camo_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:hide	:hide	:default	:default	:default	:default	appearance/ith_armor_s02_gloves_m.sat	appearance/ith_armor_s02_gloves_f.sat	:default	:default
shared_armor_stormtrooper_helmet_camo	appearance/armor_stormtrooper_helmet_camo_m.sat	appearance/armor_stormtrooper_helmet_camo_f.sat	:hide	:hide	:hide	:hide	:block	:block	:hide	:hide	:hide	:hide	:default	:default	:hide	:hide	appearance/ith_armor_s02_helmet_m.sat	appearance/ith_armor_s02_helmet_f.sat	:hide	:hide
shared_armor_stormtrooper_leggings_camo	appearance/armor_stormtrooper_leggings_camo_m.sat	appearance/armor_stormtrooper_leggings_camo_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	appearance/ith_armor_s02_leggings_m.sat	appearance/ith_armor_s02_leggings_f.sat	:default	:default
shared_armor_stormtrooper_utility_belt_camo	appearance/armor_stormtrooper_utility_belt_camo_m.sat	appearance/armor_stormtrooper_utility_belt_camo_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_goggles_anniversary	appearance/goggles_s05_reward_m.sat	appearance/goggles_s05_reward_f.sat	appearance/goggles_s05_reward_rod_m.sat	appearance/goggles_s05_reward_rod_f.sat	appearance/goggles_s05_reward_mon_m.sat	appearance/goggles_s05_reward_mon_f.sat	appearance/goggles_s05_reward_wke_m.sat	appearance/goggles_s05_reward_wke_f.sat	appearance/goggles_s05_reward_twk_m.sat	appearance/goggles_s05_reward_twk_f.sat	appearance/goggles_s05_reward_trn_m.sat	appearance/goggles_s05_reward_trn_f.sat	:default	:default	appearance/goggles_s05_reward_bth_m.sat	appearance/goggles_s05_reward_bth_f.sat	appearance/ith_goggles_s05_reward_m.sat	appearance/ith_goggles_s05_reward_f.sat	appearance/goggles_s05_reward_sul_m.sat	appearance/goggles_s05_reward_sul_f.sat
shared_armor_rebel_assault_bicep_l_camo	appearance/armor_rebel_s03_bicep_camo_l_m.sat	appearance/armor_rebel_s03_bicep_camo_l_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_armor_rebel_assault_bicep_r_camo	appearance/armor_rebel_s03_bicep_camo_r_m.sat	appearance/armor_rebel_s03_bicep_camo_r_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_armor_rebel_assault_boots_camo	appearance/armor_rebel_s03_boots_camo_m.sat	appearance/armor_rebel_s03_boots_camo_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_armor_rebel_assault_bracer_l_camo	appearance/armor_rebel_s03_bracer_camo_l_m.sat	appearance/armor_rebel_s03_bracer_camo_l_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_armor_rebel_assault_bracer_r_camo	appearance/armor_rebel_s03_bracer_camo_r_m.sat	appearance/armor_rebel_s03_bracer_camo_r_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_armor_rebel_assault_chest_plate_camo	appearance/armor_rebel_s03_chest_plate_camo_m.sat	appearance/armor_rebel_s03_chest_plate_camo_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_armor_rebel_assault_gloves_camo	appearance/armor_rebel_s03_gloves_camo_m.sat	appearance/armor_rebel_s03_gloves_camo_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:hide	:hide	:default	:default	:default	:default	:block	:block	:default	:default
shared_armor_rebel_assault_helmet_camo	appearance/armor_rebel_s03_helmet_camo_m.sat	appearance/armor_rebel_s03_helmet_camo_f.sat	:default	:default	appearance/armor_rebel_s03_helmet_mon_camo_m.sat	appearance/armor_rebel_s03_helmet_mon_camo_f.sat	:block	:block	appearance/armor_rebel_s03_helmet_twk_camo_m.sat	appearance/armor_rebel_s03_helmet_twk_camo_f.sat	:default	:default	:default	:default	appearance/armor_rebel_s03_helmet_bth_camo_m.sat	appearance/armor_rebel_s03_helmet_bth_camo_f.sat	:block	:block	appearance/armor_rebel_s03_helmet_sul_camo_m.sat	appearance/armor_rebel_s03_helmet_sul_camo_f.sat
shared_armor_rebel_assault_leggings_camo	appearance/armor_rebel_s03_leggings_camo_m.sat	appearance/armor_rebel_s03_leggings_camo_f.sat	:default	:default	:default	:default	:block	:block	:default	:default	:default	:default	:default	:default	:default	:default	:block	:block	:default	:default
shared_armor_kashyyykian_black_mtn_bicep_l_camo	:block	:block	:block	:block	:block	:block	appearance/armor_kashyyykian_black_mountain_bicep_l_wke_m_camo.sat	appearance/armor_kashyyykian_black_mountain_bicep_l_wke_f_camo.sat	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block
shared_armor_kashyyykian_black_mtn_bicep_r_camo	:block	:block	:block	:block	:block	:block	appearance/armor_kashyyykian_black_mountain_bicep_r_wke_m_camo.sat	appearance/armor_kashyyykian_black_mountain_bicep_r_wke_f_camo.sat	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block
shared_armor_kashyyykian_black_mtn_bracer_l_camo	:block	:block	:block	:block	:block	:block	appearance/armor_kashyyykian_black_mountain_bracer_l_wke_m_camo.sat	appearance/armor_kashyyykian_black_mountain_bracer_l_wke_f_camo.sat	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block
shared_armor_kashyyykian_black_mtn_bracer_r_camo	:block	:block	:block	:block	:block	:block	appearance/armor_kashyyykian_black_mountain_bracer_r_wke_m_camo.sat	appearance/armor_kashyyykian_black_mountain_bracer_r_wke_f_camo.sat	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block
shared_armor_kashyyykian_black_mtn_chestplate_camo	:block	:block	:block	:block	:block	:block	appearance/armor_kashyyykian_black_mountain_chestplate_wke_m_camo.sat	appearance/armor_kashyyykian_black_mountain_chestplate_wke_f_camo.sat	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block
shared_armor_kashyyykian_black_mtn_leggings_camo	:block	:block	:block	:block	:block	:block	appearance/armor_kashyyykian_black_mountain_leggings_wke_m_camo.sat	appearance/armor_kashyyykian_black_mountain_leggings_wke_f_camo.sat	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block
shared_ith_armor_s01_bicep_l_camo	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	appearance/ith_armor_s01_bicep_l_m_camo.sat	appearance/ith_armor_s01_bicep_l_f_camo.sat	:block	:block
shared_ith_armor_s01_bicep_r_camo	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	appearance/ith_armor_s01_bicep_r_m_camo.sat	appearance/ith_armor_s01_bicep_r_f_camo.sat	:block	:block
shared_ith_armor_s01_boots_camo	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	appearance/ith_armor_s01_boots_m_camo.sat	appearance/ith_armor_s01_boots_f_camo.sat	:block	:block
shared_ith_armor_s01_bracer_l_camo	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	appearance/ith_armor_s01_bracer_l_m_camo.sat	appearance/ith_armor_s01_bracer_l_f_camo.sat	:block	:block
shared_ith_armor_s01_bracer_r_camo	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	appearance/ith_armor_s01_bracer_r_m_camo.sat	appearance/ith_armor_s01_bracer_r_f_camo.sat	:block	:block
shared_ith_armor_s01_chest_plate_camo	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	appearance/ith_armor_s01_chest_plate_m_camo.sat	appearance/ith_armor_s01_chest_plate_f_camo.sat	:block	:block
shared_ith_armor_s01_gloves_camo	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	appearance/ith_armor_s01_gloves_m_camo.sat	appearance/ith_armor_s01_gloves_f_camo.sat	:block	:block
shared_ith_armor_s01_helmet_camo	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	appearance/ith_armor_s01_helmet_m_camo.sat	appearance/ith_armor_s01_helmet_f_camo.sat	:block	:block
shared_ith_armor_s01_leggings_camo	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	:block	appearance/ith_armor_s01_leggings_m_camo.sat	appearance/ith_armor_s01_leggings_f_camo.sat	:block	:block
shared_armor_scout_trooper_utility_belt_camo	appearance/armor_scout_trooper_belt_camo_m.sat	appearance/armor_scout_trooper_belt_camo_f.sat	:default	:default	:hide	:hide	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_armor_scout_trooper_bicep_camo_l	appearance/armor_scout_trooper_bicep_camo_l_m.sat	appearance/armor_scout_trooper_bicep_camo_l_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_armor_scout_trooper_bicep_camo_r	appearance/armor_scout_trooper_bicep_camo_r_m.sat	appearance/armor_scout_trooper_bicep_camo_r_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_armor_scout_trooper_boots_camo	appearance/armor_scout_trooper_boots_camo_m.sat	appearance/armor_scout_trooper_boots_camo_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_armor_scout_trooper_bracer_camo_l	appearance/armor_scout_trooper_bracer_camo_l_m.sat	appearance/armor_scout_trooper_bracer_camo_l_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_armor_scout_trooper_bracer_camo_r	appearance/armor_scout_trooper_bracer_camo_r_m.sat	appearance/armor_scout_trooper_bracer_camo_r_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_armor_scout_trooper_chest_plate_camo	appearance/armor_scout_trooper_chest_plate_camo_m.sat	appearance/armor_scout_trooper_chest_plate_camo_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_armor_scout_trooper_gloves_camo	appearance/armor_scout_trooper_gloves_camo_m.sat	appearance/armor_scout_trooper_gloves_camo_f.sat	:default	:default	:hide	:hide	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_armor_scout_trooper_helmet_camo	appearance/armor_scout_trooper_helmet_camo_m.sat	appearance/armor_scout_trooper_helmet_camo_f.sat	:hide	:hide	:hide	:hide	:hide	:hide	:hide	:hide	:hide	:hide	:default	:default	:hide	:hide	:hide	:hide	:hide	:hide
shared_armor_scout_trooper_leggings_camo	appearance/armor_scout_trooper_leggings_camo_m.sat	appearance/armor_scout_trooper_leggings_camo_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:default	:default	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_fannypack_s01	:hide	:hide	:hide	:hide	:hide	:hide	:hide	:hide	:hide	:hide	:hide	:hide	:hide	:hide	:hide	:hide	:hide	:hide	:hide	:hide
shared_smc_jeweled_necklace_reward	appearance/necklace_singing_mountain_male.sat	appearance/necklace_singing_mountain_female.sat	appearance/necklace_singing_mountain_male.sat	appearance/necklace_singing_mountain_female.sat	appearance/necklace_singing_mountain_male.sat	appearance/necklace_singing_mountain_female.sat	:hide	:hide	appearance/necklace_singing_mountain_male.sat	appearance/necklace_singing_mountain_female.sat	appearance/necklace_singing_mountain_male.sat	appearance/necklace_singing_mountain_female.sat	appearance/necklace_singing_mountain_male.sat	appearance/necklace_singing_mountain_female.sat	appearance/necklace_singing_mountain_male.sat	appearance/necklace_singing_mountain_female.sat	:hide	:hide	appearance/necklace_singing_mountain_male.sat	appearance/necklace_singing_mountain_female.sat
shared_necklace_lifeday	appearance/necklace_lifeday_m.sat	appearance/necklace_lifeday_f.sat	:default	:default	:default	:default	appearance/necklace_wke_m_lifeday.sat	appearance/necklace_wke_f_lifeday.sat	:default	:default	:default	:default	:default	:default	:default	:default	appearance/necklace_ith_m_lifeday.sat	appearance/necklace_ith_f_lifeday.sat	:default	:default
shared_cyborg_headband	appearance/hat_human_m_cyborg.sat	appearance/hat_human_f_cyborg.sat	appearance/hat_human_m_cyborg.sat	appearance/hat_human_f_cyborg.sat	:hide	:hide	:hide	:hide	appearance/hat_human_m_cyborg.sat	appearance/hat_human_f_cyborg.sat	appearance/hat_human_m_cyborg.sat	appearance/hat_human_f_cyborg.sat	appearance/hat_human_m_cyborg.sat	appearance/hat_human_f_cyborg.sat	appearance/hat_human_m_cyborg.sat	appearance/hat_human_f_cyborg.sat	:hide	:hide	:hide	:hide
shared_target_reticule_goggles	appearance/goggles_s07_hum_m.sat	appearance/goggles_s07_hum_f.sat	appearance/goggles_s07_rod_m.sat	appearance/goggles_s07_rod_f.sat	appearance/goggles_s07_mon_m.sat	appearance/goggles_s07_mon_f.sat	appearance/goggles_s07_wke_m.sat	appearance/goggles_s07_wke_f.sat	appearance/goggles_s07_hum_m.sat	appearance/goggles_s07_hum_f.sat	appearance/goggles_s07_trn_m.sat	appearance/goggles_s07_trn_f.sat	appearance/goggles_s07_hum_m.sat	appearance/goggles_s07_hum_f.sat	appearance/goggles_s07_bth_m.sat	appearance/goggles_s07_bth_f.sat	appearance/goggles_s07_ith_m.sat	appearance/goggles_s07_ith_f.sat	appearance/goggles_s07_sul_m.sat	appearance/goggles_s07_sul_f.sat
shared_minder_gloves_of_creature_knowledge	appearance/gloves_s10_m.sat	appearance/gloves_s10_f.sat	:default	:default	:default	:default	:hide	:hide	:default	:default	:hide	:hide	:default	:default	:default	:default	:hide	:hide	:default	:default
shared_robe_s32	appearance/robe_s32_h0_m.sat	appearance/robe_s32_h0_f.sat	:default	:default	:default	:default	appearance/robe_s32_h0_wke_hate_m.sat	appearance/robe_s32_h0_wke_hate_f.sat	:default	:default	:default	:default	:default	:default	:default	:default	appearance/robe_s32_h0_ith_hate_m.sat	appearance/robe_s32_h0_ith_hate_f.sat	:default	:default
shared_robe_s32_h1	appearance/robe_s32_h1_m.sat	appearance/robe_s32_h1_f.sat	:default	:default	appearance/robe_s32_h1_mon_m.sat	appearance/robe_s32_h1_mon_f.sat	appearance/robe_s32_h1_wke_hate_m.sat	appearance/robe_s32_h1_wke_hate_f.sat	appearance/robe_s32_h1_twk_m.sat	appearance/robe_s32_h1_twk_f.sat	:default	:default	:default	:default	:default	:default	appearance/robe_s32_h1_ith_hate_m.sat	appearance/robe_s32_h1_ith_hate_f.sat	:default	:default
shared_robe_s33	appearance/robe_s33_h0_m.sat	appearance/robe_s33_h0_f.sat	:default	:default	:default	:default	appearance/robe_s33_h0_wke_shatter_m.sat	appearance/robe_s33_h0_wke_shatter_f.sat	:default	:default	:default	:default	:default	:default	:default	:default	appearance/robe_s33_h0_ith_shatter_m.sat	appearance/robe_s33_h0_ith_shatter_f.sat	:default	:default
shared_robe_s33_h1	appearance/robe_s33_h1_m.sat	appearance/robe_s33_h1_f.sat	:default	:default	appearance/robe_s33_h1_mon_m.sat	appearance/robe_s33_h1_mon_f.sat	appearance/robe_s33_h1_wke_shatter_m.sat	appearance/robe_s33_h1_wke_shatter_f.sat	appearance/robe_s33_h1_twk_m.sat	appearance/robe_s33_h1_twk_f.sat	:default	:default	:default	:default	:default	:default	appearance/robe_s33_h1_ith_shatter_m.sat	appearance/robe_s33_h1_ith_shatter_f.sat	:default	:default
