name	object_template	shared_object_template	component_type	compatibility
wpn_mandal_enhanced_mangler_mk1	object/tangible/ship/components/weapon/wpn_mandal_enhanced_mangler_mk1.iff	object/tangible/ship/components/weapon/shared_wpn_mandal_enhanced_mangler_mk1.iff	weapon	wpn_0
wpn_mandal_heavy_annihilator	object/tangible/ship/components/weapon/wpn_mandal_heavy_annihilator.iff	object/tangible/ship/components/weapon/shared_wpn_mandal_heavy_annihilator.iff	weapon	wpn_0
wpn_mandal_mangler_mk1	object/tangible/ship/components/weapon/wpn_mandal_mangler_mk1.iff	object/tangible/ship/components/weapon/shared_wpn_mandal_mangler_mk1.iff	weapon	wpn_0
wpn_mandal_qv3_disruptor	object/tangible/ship/components/weapon/wpn_mandal_qv3_disruptor.iff	object/tangible/ship/components/weapon/shared_wpn_mandal_qv3_disruptor.iff	weapon	wpn_0
wpn_mandal_qv5_disruptor	object/tangible/ship/components/weapon/wpn_mandal_qv5_disruptor.iff	object/tangible/ship/components/weapon/shared_wpn_mandal_qv5_disruptor.iff	weapon	wpn_0
wpn_mandal_super_mangler	object/tangible/ship/components/weapon/wpn_mandal_super_mangler.iff	object/tangible/ship/components/weapon/shared_wpn_mandal_super_mangler.iff	weapon	wpn_0
wpn_medium_blaster	object/tangible/ship/crafted/weapon/wpn_medium_blaster.iff	object/tangible/ship/crafted/weapon/shared_wpn_medium_blaster.iff	weapon	wpn_0
wpn_medium_blaster_green	object/tangible/ship/crafted/weapon/wpn_medium_blaster_green.iff	object/tangible/ship/crafted/weapon/shared_wpn_medium_blaster_green.iff	weapon	wpn_0
wpn_medium_disruptor	object/tangible/ship/crafted/weapon/wpn_medium_disruptor.iff	object/tangible/ship/crafted/weapon/shared_wpn_medium_disruptor.iff	weapon	wpn_0
wpn_medium_ioncannon	object/tangible/ship/crafted/weapon/wpn_medium_ioncannon.iff	object/tangible/ship/crafted/weapon/shared_wpn_medium_ioncannon.iff	weapon	wpn_0
wpn_mining_laser_mk1	object/tangible/ship/components/weapon/wpn_mining_laser_mk1.iff	object/tangible/ship/components/weapon/shared_wpn_mining_laser_mk1.iff	weapon	wpn_0
wpn_mining_laser_mk2	object/tangible/ship/components/weapon/wpn_mining_laser_mk2.iff	object/tangible/ship/components/weapon/shared_wpn_mining_laser_mk2.iff	weapon	wpn_0
wpn_mining_laser_mk3	object/tangible/ship/components/weapon/wpn_mining_laser_mk3.iff	object/tangible/ship/components/weapon/shared_wpn_mining_laser_mk3.iff	weapon	wpn_0
wpn_mission_reward_imperial_cygnus_starblaster	object/tangible/ship/components/weapon/wpn_mission_reward_imperial_cygnus_starblaster.iff	object/tangible/ship/components/weapon/shared_wpn_mission_reward_imperial_cygnus_starblaster.iff	weapon	wpn_0
wpn_mission_reward_imperial_sds_boltdriver	object/tangible/ship/components/weapon/wpn_mission_reward_imperial_sds_boltdriver.iff	object/tangible/ship/components/weapon/shared_wpn_mission_reward_imperial_sds_boltdriver.iff	weapon	wpn_0
wpn_mission_reward_neutral_borstel_disruptor	object/tangible/ship/components/weapon/wpn_mission_reward_neutral_borstel_disruptor.iff	object/tangible/ship/components/weapon/shared_wpn_mission_reward_neutral_borstel_disruptor.iff	weapon	wpn_0
wpn_mission_reward_neutral_hk_military_blaster	object/tangible/ship/components/weapon/wpn_mission_reward_neutral_hk_military_blaster.iff	object/tangible/ship/components/weapon/shared_wpn_mission_reward_neutral_hk_military_blaster.iff	weapon	wpn_0
wpn_mission_reward_neutral_mandal_light_blaster	object/tangible/ship/components/weapon/wpn_mission_reward_neutral_mandal_light_blaster.iff	object/tangible/ship/components/weapon/shared_wpn_mission_reward_neutral_mandal_light_blaster.iff	weapon	wpn_0
wpn_mission_reward_rebel_incom_tricannon	object/tangible/ship/components/weapon/wpn_mission_reward_rebel_incom_tricannon.iff	object/tangible/ship/components/weapon/shared_wpn_mission_reward_rebel_incom_tricannon.iff	weapon	wpn_0
wpn_mission_reward_rebel_taim_ion_driver	object/tangible/ship/components/weapon/wpn_mission_reward_rebel_taim_ion_driver.iff	object/tangible/ship/components/weapon/shared_wpn_mission_reward_rebel_taim_ion_driver.iff	weapon	wpn_0
wpn_moncal_light_blaster	object/tangible/ship/components/weapon/wpn_moncal_light_blaster.iff	object/tangible/ship/components/weapon/shared_wpn_moncal_light_blaster.iff	weapon	wpn_0
wpn_prototype	object/tangible/ship/components/weapon/wpn_prototype_weapon.iff	object/tangible/ship/components/weapon/shared_wpn_prototype_weapon.iff	weapon	wpn_0
wpn_prototype_tie	object/tangible/ship/components/weapon/wpn_prototype_weapon_tie.iff	object/tangible/ship/components/weapon/shared_wpn_prototype_weapon_tie.iff	weapon	wpn_0
wpn_rendili_advanced	object/tangible/ship/components/weapon/wpn_rendili_advanced.iff	object/tangible/ship/components/weapon/shared_wpn_rendili_advanced.iff	weapon	wpn_0
wpn_rendili_fr13_disruptor	object/tangible/ship/components/weapon/wpn_rendili_fr13_disruptor.iff	object/tangible/ship/components/weapon/shared_wpn_rendili_fr13_disruptor.iff	weapon	wpn_0
wpn_rendili_fr9_disruptor	object/tangible/ship/components/weapon/wpn_rendili_fr9_disruptor.iff	object/tangible/ship/components/weapon/shared_wpn_rendili_fr9_disruptor.iff	weapon	wpn_0
wpn_rendili_sc3_disruptor	object/tangible/ship/components/weapon/wpn_rendili_sc3_disruptor.iff	object/tangible/ship/components/weapon/shared_wpn_rendili_sc3_disruptor.iff	weapon	wpn_0
wpn_rendili_sc8_disruptor	object/tangible/ship/components/weapon/wpn_rendili_sc8_disruptor.iff	object/tangible/ship/components/weapon/shared_wpn_rendili_sc8_disruptor.iff	weapon	wpn_0
wpn_reward_incom_elite	object/tangible/ship/components/weapon/wpn_reward_incom_elite.iff	object/tangible/ship/components/weapon/shared_wpn_reward_incom_elite.iff	weapon	wpn_0
wpn_reward_seinar_elite	object/tangible/ship/components/weapon/wpn_reward_seinar_elite.iff	object/tangible/ship/components/weapon/shared_wpn_reward_seinar_elite.iff	weapon	wpn_0
wpn_reward_slayn_elite	object/tangible/ship/components/weapon/wpn_reward_slayn_elite.iff	object/tangible/ship/components/weapon/shared_wpn_reward_slayn_elite.iff	weapon	wpn_0
wpn_reward_subpro_elite	object/tangible/ship/components/weapon/wpn_reward_subpro_elite.iff	object/tangible/ship/components/weapon/shared_wpn_reward_subpro_elite.iff	weapon	wpn_0
wpn_reward_taim_elite	object/tangible/ship/components/weapon/wpn_reward_taim_elite.iff	object/tangible/ship/components/weapon/shared_wpn_reward_taim_elite.iff	weapon	wpn_0
wpn_rss_imperial_cannon	object/tangible/ship/components/weapon/wpn_rss_imperial_cannon.iff	object/tangible/ship/components/weapon/shared_wpn_rss_imperial_cannon.iff	weapon	wpn_0
wpn_sds_elite	object/tangible/ship/components/weapon/wpn_sds_elite.iff	object/tangible/ship/components/weapon/shared_wpn_sds_elite.iff	weapon	wpn_0
wpn_sds_heavy_imperial_spc_forces_cannon	object/tangible/ship/components/weapon/wpn_sds_heavy_imperial_spc_forces_cannon.iff	object/tangible/ship/components/weapon/shared_wpn_sds_heavy_imperial_spc_forces_cannon.iff	weapon	wpn_0
wpn_sds_imperial_blaster_1	object/tangible/ship/components/weapon/wpn_sds_imperial_blaster_1.iff	object/tangible/ship/components/weapon/shared_wpn_sds_imperial_blaster_1.iff	weapon	wpn_0
wpn_sds_imperial_blaster_2	object/tangible/ship/components/weapon/wpn_sds_imperial_blaster_2.iff	object/tangible/ship/components/weapon/shared_wpn_sds_imperial_blaster_2.iff	weapon	wpn_0
wpn_sds_imperial_special_forces_cannon	object/tangible/ship/components/weapon/wpn_sds_imperial_special_forces_cannon.iff	object/tangible/ship/components/weapon/shared_wpn_sds_imperial_special_forces_cannon.iff	weapon	wpn_0
wpn_sds_modified_elite	object/tangible/ship/components/weapon/wpn_sds_modified_elite.iff	object/tangible/ship/components/weapon/shared_wpn_sds_modified_elite.iff	weapon	wpn_0
wpn_seinar_concussion_missile_s01	object/tangible/ship/components/weapon/wpn_seinar_concussion_missile_s01.iff	object/tangible/ship/components/weapon/shared_wpn_seinar_concussion_missile_s01.iff	weapon	wpn_1
wpn_seinar_disruptor	object/tangible/ship/components/weapon/wpn_seinar_disruptor.iff	object/tangible/ship/components/weapon/shared_wpn_seinar_disruptor.iff	weapon	wpn_0
wpn_seinar_ion_cannon	object/tangible/ship/components/weapon/wpn_seinar_ion_cannon.iff	object/tangible/ship/components/weapon/shared_wpn_seinar_ion_cannon.iff	weapon	wpn_0
wpn_seinar_linked_cannon	object/tangible/ship/components/weapon/wpn_seinar_linked_cannon.iff	object/tangible/ship/components/weapon/shared_wpn_seinar_linked_cannon.iff	weapon	wpn_0
wpn_seinar_ls1	object/tangible/ship/components/weapon/wpn_seinar_ls1.iff	object/tangible/ship/components/weapon/shared_wpn_seinar_ls1.iff	weapon	wpn_0
wpn_seinar_ls72	object/tangible/ship/components/weapon/wpn_seinar_ls72.iff	object/tangible/ship/components/weapon/shared_wpn_seinar_ls72.iff	weapon	wpn_0
wpn_sfs_elite	object/tangible/ship/components/weapon/wpn_sfs_elite.iff	object/tangible/ship/components/weapon/shared_wpn_sfs_elite.iff	weapon	wpn_0
wpn_sfs_imperial_blaster_1	object/tangible/ship/components/weapon/wpn_sfs_imperial_blaster_1.iff	object/tangible/ship/components/weapon/shared_wpn_sfs_imperial_blaster_1.iff	weapon	wpn_0
wpn_sfs_imperial_blaster_2	object/tangible/ship/components/weapon/wpn_sfs_imperial_blaster_2.iff	object/tangible/ship/components/weapon/shared_wpn_sfs_imperial_blaster_2.iff	weapon	wpn_0
wpn_sfs_imperial_blaster_3	object/tangible/ship/components/weapon/wpn_sfs_imperial_blaster_3.iff	object/tangible/ship/components/weapon/shared_wpn_sfs_imperial_blaster_3.iff	weapon	wpn_0
wpn_sfs_imperial_blaster_4	object/tangible/ship/components/weapon/wpn_sfs_imperial_blaster_4.iff	object/tangible/ship/components/weapon/shared_wpn_sfs_imperial_blaster_4.iff	weapon	wpn_0
wpn_sfs_imperial_special_forces_blaster	object/tangible/ship/components/weapon/wpn_sfs_imperial_special_forces_blaster.iff	object/tangible/ship/components/weapon/shared_wpn_sfs_imperial_special_forces_blaster.iff	weapon	wpn_0
wpn_sfs_improved_imperial_blaster_2	object/tangible/ship/components/weapon/wpn_sfs_improved_imperial_blaster_2.iff	object/tangible/ship/components/weapon/shared_wpn_sfs_improved_imperial_blaster_2.iff	weapon	wpn_0
wpn_sienar_heatseeker_missile_s01	object/tangible/ship/components/weapon/wpn_seenar_heatseeker_missile_s01.iff	object/tangible/ship/components/weapon/shared_wpn_seinar_heatseeker_missile_s01.iff	weapon	wpn_1
wpn_slayn_deluxe_light_ioncannon	object/tangible/ship/components/weapon/wpn_slayn_deluxe_light_ioncannon.iff	object/tangible/ship/components/weapon/shared_wpn_slayn_deluxe_light_ioncannon.iff	weapon	wpn_0
wpn_slayn_imagerec_missile_s01	object/tangible/ship/components/weapon/wpn_slayn_imagerec_missile_s01.iff	object/tangible/ship/components/weapon/shared_wpn_slayn_imagerec_missile_s01.iff	weapon	wpn_1
wpn_slayn_ioncannon	object/tangible/ship/components/weapon/wpn_slayn_ioncannon.iff	object/tangible/ship/components/weapon/shared_wpn_slayn_ioncannon.iff	weapon	wpn_0
wpn_slayn_light_ioncannon	object/tangible/ship/components/weapon/wpn_slayn_light_ioncannon.iff	object/tangible/ship/components/weapon/shared_wpn_slayn_light_ioncannon.iff	weapon	wpn_0
wpn_spacestation_rebel_turret_s01	object/tangible/ship/components/weapon/wpn_spacestation_rebel_turret_s01.iff	object/tangible/ship/components/weapon/shared_wpn_spacestation_rebel_turret_s01.iff	weapon	wpn_0
wpn_spacestation_rebel_turret_s02	object/tangible/ship/components/weapon/wpn_spacestation_rebel_turret_s02.iff	object/tangible/ship/components/weapon/shared_wpn_spacestation_rebel_turret_s02.iff	weapon	wpn_0
wpn_star_destroyer_turret_dome	object/tangible/ship/components/weapon/wpn_star_destroyer_turret_dome.iff	object/tangible/ship/components/weapon/shared_wpn_star_destroyer_turret_dome.iff	weapon	wpn_0
wpn_star_destroyer_turret_med	object/tangible/ship/components/weapon/wpn_star_destroyer_turret_med.iff	object/tangible/ship/components/weapon/shared_wpn_star_destroyer_turret_med.iff	weapon	wpn_0
wpn_star_destroyer_turret_square	object/tangible/ship/components/weapon/wpn_star_destroyer_turret_square.iff	object/tangible/ship/components/weapon/shared_wpn_star_destroyer_turret_square.iff	weapon	wpn_0
wpn_std_countermeasure	object/tangible/ship/components/weapon/wpn_std_countermeasure.iff	object/tangible/ship/components/weapon/shared_wpn_std_countermeasure.iff	weapon	cms_0
wpn_subpro_advanced_cannon	object/tangible/ship/components/weapon/wpn_subpro_advanced_cannon.iff	object/tangible/ship/components/weapon/shared_wpn_subpro_advanced_cannon.iff	weapon	wpn_0
wpn_subpro_improved_light_ioncannon	object/tangible/ship/components/weapon/wpn_subpro_improved_light_ioncannon.iff	object/tangible/ship/components/weapon/shared_wpn_subpro_improved_light_ioncannon.iff	weapon	wpn_0
wpn_subpro_light_ioncannon	object/tangible/ship/components/weapon/wpn_subpro_light_ioncannon.iff	object/tangible/ship/components/weapon/shared_wpn_subpro_light_ioncannon.iff	weapon	wpn_0
wpn_subpro_modified_tricannon	object/tangible/ship/components/weapon/wpn_subpro_modified_tricannon.iff	object/tangible/ship/components/weapon/shared_wpn_subpro_modified_tricannon.iff	weapon	wpn_0
wpn_subpro_tricannon	object/tangible/ship/components/weapon/wpn_subpro_tricannon.iff	object/tangible/ship/components/weapon/shared_wpn_subpro_tricannon.iff	weapon	wpn_0
wpn_subpro_tripleblaster	object/tangible/ship/components/weapon/wpn_subpro_tripleblaster.iff	object/tangible/ship/components/weapon/shared_wpn_subpro_tripleblaster.iff	weapon	wpn_0
wpn_subpro_tripleblaster_mark2	object/tangible/ship/components/weapon/wpn_subpro_tripleblaster_mark2.iff	object/tangible/ship/components/weapon/shared_wpn_subpro_tripleblaster_mark2.iff	weapon	wpn_0
wpn_subpro_tripleblaster_mark3	object/tangible/ship/components/weapon/wpn_subpro_tripleblaster_mark3.iff	object/tangible/ship/components/weapon/shared_wpn_subpro_tripleblaster_mark3.iff	weapon	wpn_0
wpn_taim_elite	object/tangible/ship/components/weapon/wpn_taim_elite.iff	object/tangible/ship/components/weapon/shared_wpn_taim_elite.iff	weapon	wpn_0
wpn_taim_heavy_laser	object/tangible/ship/components/weapon/wpn_taim_heavy_laser.iff	object/tangible/ship/components/weapon/shared_wpn_taim_heavy_laser.iff	weapon	wpn_0
wpn_taim_ix4	object/tangible/ship/components/weapon/wpn_taim_ix4.iff	object/tangible/ship/components/weapon/shared_wpn_taim_ix4.iff	weapon	wpn_0
wpn_taim_ix5	object/tangible/ship/components/weapon/wpn_taim_ix5.iff	object/tangible/ship/components/weapon/shared_wpn_taim_ix5.iff	weapon	wpn_0
wpn_taim_kx5	object/tangible/ship/components/weapon/wpn_taim_kx5.iff	object/tangible/ship/components/weapon/shared_wpn_taim_kx5.iff	weapon	wpn_0
wpn_taim_kx8	object/tangible/ship/components/weapon/wpn_taim_kx8.iff	object/tangible/ship/components/weapon/shared_wpn_taim_kx8.iff	weapon	wpn_0
wpn_taim_kx9	object/tangible/ship/components/weapon/wpn_taim_kx9.iff	object/tangible/ship/components/weapon/shared_wpn_taim_kx9.iff	weapon	wpn_0
wpn_tieadvanced_blaster	object/tangible/ship/components/weapon/wpn_tieadvanced_blaster.iff	object/tangible/ship/components/weapon/shared_wpn_tieadvanced_blaster.iff	weapon	wpn_0
wpn_tiefighter_basic	object/tangible/ship/components/weapon/wpn_tiefighter_basic.iff	object/tangible/ship/components/weapon/shared_wpn_tiefighter_basic.iff	weapon	wpn_basic
wpn_tractor_beam_gun	object/tangible/ship/components/weapon/wpn_tractor_beam_gun.iff	object/tangible/ship/components/weapon/shared_wpn_tractor_beam_gun.iff	weapon	wpn_0
wpn_tractor_pulse_gun	object/tangible/ship/components/weapon/wpn_tractor_pulse_gun.iff	object/tangible/ship/components/weapon/shared_wpn_tractor_pulse_gun.iff	weapon	wpn_0
wpn_trandoshan_fg1a	object/tangible/ship/components/weapon/wpn_trandoshan_fg1a.iff	object/tangible/ship/components/weapon/shared_wpn_trandoshan_fg1a.iff	weapon	wpn_0
wpn_vengeance_ion_cannon	object/tangible/ship/components/weapon/wpn_vengeance_ion_cannon.iff	object/tangible/ship/components/weapon/shared_wpn_vengeance_ion_cannon.iff	weapon	wpn_0
wpn_vulcan_cannon	object/tangible/ship/components/weapon/wpn_vulcan_cannon.iff	object/tangible/ship/components/weapon/shared_wpn_vulcan_cannon.iff	weapon	wpn_0
wpn_xwing_missile_s01	object/tangible/ship/components/weapon/xwing_missile_s01_test.iff	object/tangible/ship/components/weapon/shared_xwing_weapon_s01_test.iff	weapon	wpn_1
wpn_z95_basic	object/tangible/ship/components/weapon/wpn_z95_basic.iff	object/tangible/ship/components/weapon/shared_wpn_z95_basic.iff	weapon	wpn_basic
wpn_z95_blaster	object/tangible/ship/components/weapon/wpn_z95_blaster.iff	object/tangible/ship/components/weapon/shared_wpn_z95_blaster.iff	weapon	wpn_0
xwing_engine_s01_test	object/tangible/ship/components/engine/xwing_engine_s01_test.iff	object/tangible/ship/components/engine/shared_xwing_engine_s01_test.iff	engine	eng_0
xwing_engine_s02_test	object/tangible/ship/components/engine/xwing_engine_s02_test.iff	object/tangible/ship/components/engine/shared_xwing_engine_s02_test.iff	engine	eng_0
mod_xwing_modification_s01	object/tangible/ship/crafted/modification/xwing_modification_s01.iff	object/tangible/ship/crafted/modification/shared_xwing_modification_s01.iff	modification	mod_xwing
mod_blacksun_heavy_modification_s01	object/tangible/ship/crafted/modification/blacksun_heavy_modification_s01.iff	object/tangible/ship/crafted/modification/shared_blacksun_heavy_modification_s01.iff	modification	mod_blacksun_heavy
mod_hutt_heavy_modification_s01	object/tangible/ship/crafted/modification/hutt_heavy_modification_s01.iff	object/tangible/ship/crafted/modification/shared_hutt_heavy_modification_s01.iff	modification	mod_hutt_heavy
mod_tie_advanced_modification_s01	object/tangible/ship/crafted/modification/tie_advanced_modification_s01.iff	object/tangible/ship/crafted/modification/shared_tie_advanced_modification_s01.iff	modification	mod_tieadvanced
mod_z95_modification_s01	object/tangible/ship/crafted/modification/z95_modification_s01.iff	object/tangible/ship/crafted/modification/shared_z95_modification_s01.iff	modification	mod_z95
wpn_heavy_ionic_pulse_weapon	object/tangible/ship/components/weapon/wpn_heavy_ionic_pulse_weapon.iff	object/tangible/ship/components/weapon/shared_wpn_heavy_ionic_pulse_weapon.iff	weapon	wpn_0
wpn_crafted_mining_laser_mk1	object/tangible/ship/crafted/weapon/wpn_crafted_mining_laser_mk1.iff	object/tangible/ship/crafted/weapon/shared_wpn_crafted_mining_laser_mk1.iff	weapon	wpn_0
