creatureName	BaseLevel	Damagelevelmodifier	StatLevelModifier	ToHitLevelModifier	ArmorLevelModifier	difficultyClass	stealingFlags	notes	where	socialGroup	pvpFaction	isSpecialForces	template	minScale	maxScale	hue	minDrainModifier	maxDrainModifier	minFaucetModifier	maxFaucetModifier	armorKinetic	armorEnergy	armorBlast	armorHeat	armorCold	armorElectric	armorAcid	armorStun	attackSpeed	hasResources	milkType	meat	meatType	hide	hideType	bone	boneType	rare	rareType	geneProfile	minCash	maxCash	intLootRolls	intRollPercent	lootTable	lootList	collectionRoll	collectionLoot	col_faction	chronicleLootChance	chronicleLootCategory	canTame	wildAbilityList	niche	invulnerable	rootImmune	snareImmune	stunImmune	mezImmune	canNotPunish	tauntImmune	ignorePlayer	skillmods	objvars	scripts	clothesList	utterance	diction	canOfferMission	movement_speed	primary_weapon	primary_weapon_speed	secondary_weapon	secondary_weapon_speed	primary_weapon_specials	secondary_weapon_specials	aggressive	assist	stalker	herd	death_blow
gcw_city_rebel_grunt_assault	60	0	0	0	0	NORMAL			global	rebel	Rebel		rebel_trooper	1	1	0					0	0	40	0	0	0	0	-1	2																npc/npc_51_60	generic_npc_3								npc										"int:ai.noChatMood=1,int:gcw_entertain_npc=1,int:gcw_participation_flag=1"	ai.soldier						rebel_carbine		rebel_carbine		commando_4	commando_4	32	32			yes
gcw_city_rebel_commando_assault	90	0	0	0	0	NORMAL			global	rebel	Rebel		rebel_desert_soldier.iff	1	1	0					0	0	40	0	0	0	0	-1	2																npc/npc_81_90	generic_npc_3								npc										"int:ai.noChatMood=1,int:gcw_entertain_npc=1,int:gcw_participation_flag=1"	ai.soldier						rebel_carbine		rebel_carbine		officer_6	officer_6	32	32			yes
gcw_city_rebel_specforce_assault	90	0	0	0	0	ELITE			global	rebel	Rebel		rebel_specforce_hum_m.iff	1	1	0					0	0	40	0	0	0	0	-1	2																npc/npc_81_90	generic_npc_3								npc										"int:ai.noChatMood=1,int:gcw_entertain_npc=1,int:gcw_participation_flag=1"	ai.soldier						rebel_carbine		rebel_carbine		officer_6	officer_6	32	32			yes
gcw_city_rebel_grunt_defense	60	0	0	0	0	NORMAL			global	rebel	Rebel		rebel_trooper	1	1	0					0	0	40	0	0	0	0	-1	2																npc/npc_51_60	generic_npc_3								npc										"int:ai.noChatMood=1,int:gcw_entertain_npc=1,int:gcw_participation_flag=1"	ai.soldier						rebel_carbine		rebel_carbine		commando_4	commando_4	32	32			yes
gcw_city_rebel_commando_defense	90	0	0	0	0	NORMAL			global	rebel	Rebel		rebel_desert_soldier.iff	1	1	0					0	0	40	0	0	0	0	-1	2																npc/npc_81_90	generic_npc_3								npc										"int:ai.noChatMood=1,int:gcw_entertain_npc=1,int:gcw_participation_flag=1"	ai.soldier						rebel_carbine		rebel_carbine		officer_6	officer_6	32	32			yes
gcw_city_rebel_specforce_defense	90	0	0	0	0	ELITE			global	rebel	Rebel		rebel_specforce_hum_m.iff	1	1	0					0	0	40	0	0	0	0	-1	2																npc/npc_81_90	generic_npc_3								npc										"int:ai.noChatMood=1,int:gcw_entertain_npc=1,int:gcw_participation_flag=1"	ai.soldier						rebel_carbine		rebel_carbine		officer_6	officer_6	32	32			yes
gcw_city_imperial_general	110	0	0	0	0	BOSS			global	imperial	Imperial		dressed_imperial_general_m.iff	1.25	1.25	0					100	100	100	100	100	100	100	-1	2																npc/npc_81_90	generic_npc_3								npc										"int:gcw_point_override=1;int:ai.noClap=1,int:gcw_participation_flag=1"	ai.soldier		imperial	military		0	imperial_carbine		imperial_carbine		officer_boss	officer_boss	32	0			instant
gcw_city_rebel_general	110	0	0	0	0	BOSS			global	rebel	Rebel		rebel_brigadier_general	1.25	1.25	0					100	100	100	100	100	100	100	-1	2																npc/npc_81_90	generic_npc_3								npc										"int:gcw_point_override=1;int:ai.noClap=1,int:gcw_participation_flag=1"	ai.soldier		rebel	military		0	rebel_carbine		rebel_carbine		officer_boss	officer_boss	32	0			instant
gcw_city_offensive_imperial_general	110	0	0	0	0	BOSS			global	imperial	Imperial		dressed_imperial_general_m.iff	1.25	1.25	0					100	100	100	100	100	100	100	-1	2																npc/npc_81_90	generic_npc_3								npc										"int:gcw_point_override=1;int:ai.noClap=1,int:gcw_participation_flag=1"	ai.soldier		imperial	military		0	imperial_carbine		imperial_carbine		officer_boss	officer_boss	32	0			instant
gcw_city_offensive_rebel_general	110	0	0	0	0	BOSS			global	rebel	Rebel		rebel_brigadier_general	1.25	1.25	0					100	100	100	100	100	100	100	-1	2																npc/npc_81_90	generic_npc_3								npc										"int:gcw_point_override=1;int:ai.noClap=1,int:gcw_participation_flag=1"	ai.soldier		rebel	military		0	rebel_carbine		rebel_carbine		officer_boss	officer_boss	32	0			instant
gcw_city_at_st_1	60	0	2	0	0	ELITE			global	gcw_imp_vehicle	Imperial		atst.iff			0					35	35	-1	100	100	0	0	100	2																droid/droid_81_90	generic_droid_7		"col_glass_shelving_02,col_holo_emitter_01"						vehicle		100	100	100	100	1			"absorption_fire=80,dissipation_fire=50"	"int:hp_value=105000,float:regen_mod.health=0,int:gcw_participation_flag=1"	systems.gcw.gcw_vehicle_attack_priority					0.6							32	0			instant
gcw_city_at_st_2	90	0	2	0	0	ELITE			global	gcw_imp_vehicle	Imperial		atst.iff			0					35	35	-1	100	100	0	0	100	2																droid/droid_81_90	generic_droid_7		"col_glass_shelving_02,col_holo_emitter_01"						vehicle		100	100	100	100	1			"absorption_fire=80,dissipation_fire=50"	"int:hp_value=105000,float:regen_mod.health=0,int:gcw_participation_flag=1"	systems.gcw.gcw_vehicle_attack_priority					0.6							32	0			instant
gcw_city_at_st_3	90	0	2	0	0	BOSS			global	gcw_imp_vehicle	Imperial		atst.iff			0					35	35	-1	100	100	0	0	100	2																droid/droid_81_90	generic_droid_7		"col_glass_shelving_02,col_holo_emitter_01"						vehicle		100	100	100	100	1			"absorption_fire=80,dissipation_fire=50"	"int:hp_value=105000,float:regen_mod.health=0,int:gcw_participation_flag=1"	systems.gcw.gcw_vehicle_attack_priority					0.6							32	0			instant
gcw_city_at_xt_1	60	0	2	0	0	ELITE			global	gcw_reb_vehicle	Rebel		atxt.iff			0					35	35	-1	100	100	0	0	100	2																droid/droid_81_90	generic_droid_7		"col_glass_shelving_02,col_holo_emitter_01"						vehicle		100	100	100	100	1			"absorption_fire=80,dissipation_fire=50"	"int:hp_value=105000,float:regen_mod.health=0,int:gcw_participation_flag=1"	systems.gcw.gcw_vehicle_attack_priority					0.6	object/weapon/ranged/vehicle/vehicle_atst_ranged.iff						32	0			instant
gcw_city_at_xt_2	90	0	2	0	0	ELITE			global	gcw_reb_vehicle	Rebel		atxt.iff			0					35	35	-1	100	100	0	0	100	2																droid/droid_81_90	generic_droid_7		"col_glass_shelving_02,col_holo_emitter_01"						vehicle		100	100	100	100	1			"absorption_fire=80,dissipation_fire=50"	"int:hp_value=105000,float:regen_mod.health=0,int:gcw_participation_flag=1"	systems.gcw.gcw_vehicle_attack_priority					0.6	object/weapon/ranged/vehicle/vehicle_atst_ranged.iff						32	0			instant
gcw_city_at_xt_3	90	0	2	0	0	BOSS			global	gcw_reb_vehicle	Rebel		atxt.iff			0					35	35	-1	100	100	0	0	100	2																droid/droid_81_90	generic_droid_7		"col_glass_shelving_02,col_holo_emitter_01"						vehicle		100	100	100	100	1			"absorption_fire=80,dissipation_fire=50"	"int:hp_value=105000,float:regen_mod.health=0,int:gcw_participation_flag=1"	systems.gcw.gcw_vehicle_attack_priority					0.6	object/weapon/ranged/vehicle/vehicle_atst_ranged.iff						32	0			instant
gcw_city_rebel_captain	90	0	0	0	0	ELITE			global	rebel	Rebel		rebel_army_captain	1	1	0					0	0	40	0	0	0	0	-1	2																npc/npc_81_90	generic_npc_3								npc										int:ai.noClap=1	"conversation.rebel_general,ai.soldier"		rebel	military		0	rebel_carbine		rebel_carbine		officer_6	officer_6	10	12			yes
gcw_city_imperial_captain	90	0	0	0	0	ELITE			global	imperial	imperial		dressed_gcw_imperial_captain.iff	1	1	0					0	0	40	0	0	0	0	-1	2																npc/npc_81_90	generic_npc_3								npc										int:ai.noClap=1	"conversation.imperial_general,ai.soldier"		imperial	military		0	imperial_carbine		imperial_carbine		commando_6	commando_6	10	12			yes
gcw_city_atat	100	0	0	0	0	BOSS			global	imperial	Imperial		atat.iff	1.3	1.3	0					90	90	0	90	90	90	90	100	2																									vehicle		100	100	100	100	1				int:gcw_participation_flag=1	theme_park.heroic.echo_base.at_at						object/weapon/ranged/vehicle/vehicle_atst_ranged.iff						64	50			instant
gcw_city_hailfire_droid	100	0	0	0	0	BOSS			global	rebel	Rebel		hailfire_droid.iff	3	3	0					90	90	0	90	90	90	90	100	2																									vehicle		100	100	100	100	1				"string:default.default_attack_override=ig88_rocket_launch,int:gcw_participation_flag=1"	theme_park.heroic.echo_base.at_at						object/weapon/ranged/droid/droid_rocket_launcher.iff						64	50			instant
gcw_city_demoralized_imperial	90	0	0	0	0	NORMAL			global	imperial	Imperial		dressed_stormtrooper_m.iff	1	1	0					0	0	40	0	0	0	0	-1	2																npc/npc_51_60	generic_npc_3								npc	1									int:gcw_participation_flag=1	conversation.gcw_demoralized_soldier		stormtrooper	stormtrooper			stormtrooper_carbine		stormtrooper_carbine		commando_4	commando_4	32	12			yes
gcw_city_demoralized_rebel	90	0	0	0	0	NORMAL			global	rebel	Rebel		rebel_desert_soldier.iff	1	1	0					0	0	40	0	0	0	0	-1	2																npc/npc_51_60	generic_npc_3								npc	1									int:gcw_participation_flag=1	conversation.gcw_demoralized_soldier		rebel	military			rebel_carbine		rebel_carbine		commando_4	commando_4	32	12			yes
gcw_rebel_sentry	90	0	0	0	0	ELITE			anywhere	rebel	Rebel		rebel_specforce_hum_m.iff	1.05	1.2	0					90	90	0	90	90	90	90	100	2																									npc		100	100	100	100	1				"int:force_cleanup=1,int:forceNoMovement=0"			stormtrooper	military		0	rebel_carbine		rebel_pistol		officer_6	officer_6	20	20			instant
gcw_imperial_sentry	90	0	0	0	0	ELITE			anywhere	imperial	Imperial		galactic_marine_hum_m.iff	1.05	1.2	0					90	90	0	90	90	90	90	100	2																									npc		100	100	100	100	1				"int:force_cleanup=1,int:forceNoMovement=0"			stormtrooper	stormtrooper		0	imperial_carbine		imperial_pistol		commando_2	commando_2	20	20			instant
tcg_hutt_fighter_familiar	1	0	0	0	0	NORMAL		tcg set 7 loot item - hutt fighter familiar (dunelizard)	anywhere	tcg_familiar	tcg_familiar_neutral		tcg_familiar_hutt_fighter.iff	1	1	0					0	0	0	0	0	0	0	0	0																									none	1																						0	0			
tcg_tie_fighter_familiar	1	0	0	0	0	NORMAL		tcg set 7 loot item - tie fighter familiar	anywhere	tcg_familiar	tcg_familiar_imperial		tcg_familiar_tie_fighter.iff	1	1	0					0	0	0	0	0	0	0	0	0																									none	1																						0	0			
tcg_xwing_fighter_familiar	1	0	0	0	0	NORMAL		tcg set 7 loot item - xwing fighter familiar	anywhere	tcg_familiar	tcg_familiar_rebel		tcg_familiar_xwing_fighter.iff	1	1	0					0	0	0	0	0	0	0	0	0																									none	1																						0	0			
nym_themepark_grenz_zittoun	100	0	0	0	0	NORMAL			lok	nym	nym		nym_themepark_grenz_zittoun.iff	0.99	0.99	0					0	0	0	0	0	0	0	0	2																									npc	1										conversation.grenz_zittoun										smuggler_10	smuggler_10	0	8			instant
nym_themepark_mako_ghast	100	0	0	0	0	NORMAL			lok	nym	nym		nym_themepark_mako_ghast.iff	0.99	0.99	0					0	0	0	0	0	0	0	0	2																									npc	1										conversation.mako_ghast										smuggler_10	smuggler_10	0	8			instant
nym_themepark_stuvany_inglen	100	0	0	0	0	NORMAL			lok	nym	nym		nym_themepark_stuvany_inglen.iff	0.99	0.99	0					0	0	0	0	0	0	0	0	2																									npc	1										conversation.stuvany_inglen										smuggler_10	smuggler_10	0	8			instant
nym_themepark_rek_thelcar	100	0	0	0	0	NORMAL			lok	nym	nym		nym_themepark_rek_thelcar.iff	0.99	0.99	0					0	0	0	0	0	0	0	0	2																									npc	1										conversation.rek_thelcar										smuggler_10	smuggler_10	0	8			instant
nym_themepark_vana_sage	100	0	0	0	0	NORMAL			lok	nym	nym		nyms_themepark_vana_sage.iff	1	1	0					0	0	0	0	0	0	0	0	2																									npc	1										conversation.vana_sage										smuggler_10	smuggler_10	0	8			instant
nym_themepark_ran_machado	100	0	0	0	0	NORMAL			lok	nym	nym		nym_themepark_ran_machado.iff	0.99	0.99	0					0	0	0	0	0	0	0	0	2																									npc	1										conversation.ran_machado										smuggler_10	smuggler_10	0	8			instant
nym_themepark_teemu_komo	60	0	0	0	0	BOSS			lok	u13_enraged_miner			nym_themepark_teemu_komo.iff	0.99	0.99	0					0	0	0	0	0	0	0	0	2																npc/boss_npc:boss_npc_61_70			"col_glass_shelving_02,col_holo_emitter_01"						npc										"int:bm_doNotShowExamineInfo=1,int:distance_check=70,string:theme_park_boss_slot=kill_nyms_themepark_boss_3,string:theme_park_boss=u16_nym_themepark_mine_boss,string:theme_park_task=killControllerMine"	theme_park.nym.boss_nyms_themepark						pirate_carbine		general_sword		nyms_themepark_controller_boss	nyms_themepark_controller_boss	8	8			instant
nym_themepark_rel_rogock	60	0	0	0	0	BOSS			lok	u13_enraged_miner			nym_themepark_rel_rogock.iff	0.99	0.99	0					0	0	0	0	0	0	0	0	2																npc/boss_npc:boss_npc_61_70			"col_story_count_dooku_set_1,col_story_count_dooku_set_2,col_aurebesh_tiles,col_shattered_shard_03,col_glass_shelving_02"						npc										"int:bm_doNotShowExamineInfo=1,int:distance_check=70,string:theme_park_boss_slot=kill_nyms_themepark_boss_2,string:theme_park_boss=u16_nym_themepark_mine_boss,string:theme_park_task=killGrandForeman"	theme_park.nym.boss_nyms_themepark						pirate_carbine		general_sword		nyms_themepark_foreman_boss	nyms_themepark_foreman_boss	8	8			instant
nym_themepark_kell_lapaz	62	0	0	0	0	BOSS			lok	u13_mercenary			nym_themepark_kell_lapaz.iff	0.99	0.99	0					0	0	0	0	0	0	0	0	2																npc/boss_npc:boss_npc_61_70			"housing_improvement_04,col_story_count_dooku_set_1,col_story_count_dooku_set_2,col_glass_shelving_02"						npc										"int:bm_doNotShowExamineInfo=1,int:distance_check=70,string:theme_park_boss_slot=kill_nyms_themepark_boss_5,string:theme_park_boss=u16_nym_themepark_lab_boss,string:theme_park_task=KillKellLapaz"	theme_park.nym.boss_nyms_themepark						pirate_carbine		general_sword		nyms_themepark_lapaz_boss	nyms_themepark_lapaz_boss	8	8			instant
nym_themepark_udo_barnet	62	0	0	0	0	BOSS			lok	u13_mercenary			nym_themepark_udo_barnet.iff	0.99	0.99	0					0	0	0	0	0	0	0	0	2																npc/boss_npc:boss_npc_61_70			"col_story_count_dooku_set_1,col_story_count_dooku_set_2,col_aurebesh_tiles,col_shattered_shard_03,col_glass_shelving_02"						npc										"int:bm_doNotShowExamineInfo=1,int:distance_check=70,string:theme_park_boss_slot=kill_nyms_themepark_boss_4,string:theme_park_boss=u16_nym_themepark_lab_boss,string:theme_park_task=killUdoBarnet"	theme_park.nym.boss_nyms_themepark						pirate_carbine		general_sword		nyms_themepark_barnet_boss	nyms_themepark_barnet_boss	8	8			instant
nym_themepark_marcus_precore	70	0	0	0	0	ELITE			lok	sulfur_lake_pirate	sulfur_lake_pirate		nym_themepark_marcus_precore.iff	0.99	0.99	0					0	0	0	0	0	0	0	0	2																									npc																					smuggler_10	smuggler_10	8	8			instant
nym_themepark_wes_riggers	60	0	0	0	0	ELITE			lok	u13_enraged_miner			nym_themepark_wes_riggers.iff	0.99	0.99	0					0	0	0	0	0	0	0	0	2																npc/elite_npc:elite_npc_61_70			"housing_improvement_03,col_contraband_set_02,col_glass_shelving_01"						npc										"string:theme_park_boss=u16_nym_themepark_elite_kill_miner_cave_collection,string:theme_park_boss_slot=kill_nyms_themepark_wes_riggers"	theme_park.nym.boss_nyms_themepark										smuggler_10	smuggler_10	8	8			instant
nym_themepark_raynar_cath	60	0	0	0	0	ELITE			lok	u13_enraged_miner			nym_themepark_raynar_cath.iff	0.99	0.99	0					0	0	0	0	0	0	0	0	2																npc/elite_npc:elite_npc_61_70			"col_dejarik_holomonster,col_dejarik_table,col_story_count_dooku_set_1,col_shattered_shard_03,col_glass_shelving_02"						npc										"string:theme_park_boss=u16_nym_themepark_elite_kill_miner_cave_collection,string:theme_park_boss_slot=kill_nyms_themepark_raynar_cath"	theme_park.nym.boss_nyms_themepark										smuggler_10	smuggler_10	8	8			instant
nym_themepark_jeran_tarven	62	0	0	0	0	ELITE			lok	u13_mercenary			nym_themepark_jeran_tarven.iff	0.99	0.99	0					0	0	0	0	0	0	0	0	2																npc/elite_npc:elite_npc_61_70			"housing_improvement_03,col_contraband_set_02,col_glass_shelving_01"						npc										"string:theme_park_boss=u16_nym_themepark_elite_kill_imperial_facility_collection,string:theme_park_boss_slot=kill_nyms_themepark_jeran_tarven"	theme_park.nym.boss_nyms_themepark										smuggler_10	smuggler_10	8	8			instant
nym_themepark_platt_pareja	62	0	0	0	0	ELITE			lok	u13_mercenary			nym_themepark_platt_pareja.iff	0.99	0.99	0					0	0	0	0	0	0	0	0	2																npc/elite_npc:elite_npc_61_70			"col_dejarik_holomonster,col_dejarik_table,col_story_count_dooku_set_1,col_shattered_shard_03,col_glass_shelving_02"						npc										"string:theme_park_boss=u16_nym_themepark_elite_kill_imperial_facility_collection,string:theme_park_boss_slot=kill_nyms_themepark_platt_pareja"	theme_park.nym.boss_nyms_themepark										smuggler_10	smuggler_10	8	8			instant
nym_themepark_goll_bardok	62	0	0	0	0	ELITE			lok	u13_mercenary			nym_themepark_goll_bardok.iff	0.99	0.99	0					0	0	0	0	0	0	0	0	2																npc/elite_npc:elite_npc_61_70			"housing_improvement_03,col_glass_shelving_01,col_holo_emitter_01"						npc										"string:theme_park_boss=u16_nym_themepark_elite_kill_imperial_facility_collection,string:theme_park_boss_slot=kill_nyms_themepark_goll_bardok"	theme_park.nym.boss_nyms_themepark										smuggler_10	smuggler_10	8	8			instant
nym_themepark_kendo_ryzak	62	0	0	0	0	ELITE			lok	u13_mercenary			nym_themepark_kendo_ryzak.iff	0.99	0.99	0					0	0	0	0	0	0	0	0	2																npc/elite_npc:elite_npc_61_70			"col_dejarik_holomonster,col_dejarik_table,col_story_count_dooku_set_1,col_shattered_shard_03,col_glass_shelving_02"						npc										"string:theme_park_boss=u16_nym_themepark_elite_kill_imperial_facility_collection,string:theme_park_boss_slot=kill_nyms_themepark_kendo_ryzak"	theme_park.nym.boss_nyms_themepark										smuggler_10	smuggler_10	8	8			instant
nym_themepark_nym_mother	60	0	0	0	0	BOSS			lok	pharple			pharple_hue.iff	3	3.5	1					0	0	0	0	0	0	0	-1	2																npc/boss_npc:boss_npc_61_70			"col_story_count_dooku_set_1,col_story_count_dooku_set_2,col_aurebesh_tiles,col_shattered_shard_03,col_glass_shelving_02"					highTankUtilityAvg	herbivore										"int:bm_doNotShowExamineInfo=1,int:distance_check=70,string:theme_park_boss_slot=kill_nyms_themepark_boss_1,string:theme_park_boss=u16_nym_themepark_pirate_boss_1,string:theme_park_task=fightNymsGirlfriend"	theme_park.nym.boss_nyms_themepark										nyms_themepark_farple_boss	nyms_themepark_farple_boss	8	8			instant
nym_themepark_cave_troll	58	0	0	0	0	ELITE			lok	sulfur_lake_pirate	sulfur_lake_pirate		gurk_hue.iff	2	2.5	3					35	35	0	-1	0	0	-1	-1	2																npc/elite_npc:elite_npc_61_70			"housing_improvement_01,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_01"					medTankArmorAvg	carnivore										"string:theme_park_boss=u16_nym_themepark_elite_kill_pirate_cave_collection,string:theme_park_boss_slot=kill_nyms_themepark_cave_troll"	theme_park.nym.boss_nyms_themepark										gorilla_3	gorilla_3	8	8			instant
nym_themepark_choster_cantina	75	0	0	0	0	NORMAL			lok	nym			dressed_commoner_old_twilek_male_02.iff	1	1	3					35	35	0	-1	0	0	-1	-1	2																									npc	1										conversation.choster_lok_cantina										smuggler_10	smuggler_10	8	8			instant
nym_themepark_sergeant_moore_cantina	75	0	0	0	0	NORMAL			lok	nym			dressed_commoner_old_human_male_02.iff	1	1	3					35	35	0	-1	0	0	-1	-1	2																									npc	1										conversation.moore_lok_cantina										smuggler_10	smuggler_10	8	8			instant
nym_themepark_slicer	75	0	0	0	0	NORMAL			lok	nym			dressed_criminal_slicer_human_male_01.iff	1	1	3					35	35	0	-1	0	0	-1	-1	2																									npc	1										conversation.hacker_lok_pirate_cave										smuggler_10	smuggler_10	8	8			instant
space_duty_token_vendor	100	0	0	0	0	NORMAL			dungeon1	nova_orion			nova_orion_vendor_orion.iff			0					0	0	0	0	0	0	0	-1	2												0	0												npc	1									string:item.vendor.vendor_table=space_duty_vendor	"npc.vendor.space_duty_vendor,conversation.space_duty_vendor"						rebel_carbine		rebel_carbine		commoner_10	commoner_10	0	2			
nym_themepark_arena_pirate	61	0	0	0	0	NORMAL			lok	nym_arena			dressed_criminal_slicer_human_male_01.iff	1	1	3					35	35	0	-1	0	0	-1	-1	2																npc/npc_61_70			"housing_improvement_01,col_dejarik_holomonster,col_dejarik_table,col_shattered_shard_01"						npc										"int:bm_doNotShowExamineInfo=1,int:distance_check=50,int:arena=1"	theme_park.nym.boss_nyms_themepark		pirate	slang			pirate_carbine		sword_special		smuggler_3	smuggler_3	8	8			instant
