INDEX	ENUM	CLASS 1	CLASS 2	CLASS 3	CLASS 4	CLASS 5	CLASS 6	CLASS 7	CLASS 8	Maximum # types	Minimum # types	Minimum # Pools	Maximum # Pools	Recycled	Permanent	Attribute 1	Attribute 2	Attribute 3	Attribute 4	Attribute 5	Attribute 6	Attribute 7	Attribute 8	Attribute 9	Attribute 10	Attribute 11	Att 1 min	Att 1 max	Att 2 min	Att 2 max	Att 3 min	Att 3 max	Att 4 min	Att 4 max	Att 5 min	Att 5 max	Att 6 min	Att 6 max	Att 7 min	Att 7 max	Att 8 min	Att 8 max	Att 9 min	Att 9 max	Att 10 min	Att 10 max	Att 11 min	Att 11 max	Resource Container Type	Random Name Class
623	energy_renewable_site_limited_tidal_dantooine						Dantooine Tidal Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
624	energy_renewable_site_limited_tidal_endor						Endor Tidal Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
625	energy_renewable_site_limited_tidal_lok						Lokian Tidal Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
626	energy_renewable_site_limited_tidal_naboo						Naboo Tidal Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
627	energy_renewable_site_limited_tidal_rori						Rori Tidal Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
628	energy_renewable_site_limited_tidal_talus						Talusian Tidal Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
629	energy_renewable_site_limited_tidal_tatooine						Tatooinian Tidal Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
630	energy_renewable_site_limited_tidal_yavin4						Yavinian Tidal Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
1057	energy_renewable_site_limited_tidal_kashyyyk						Kashyyykian Tidal Renewable Energy			2	1	7	7			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
1103	energy_renewable_site_limited_hydron3					Hydron-3 Energy				21	12					res_quality	res_potential_energy										200	500	1	500																				
930	energy_renewable_site_limited_hydron3_weak						Weak Hydron-3 Renewable Energy			1	1	1	1	1		res_quality	res_potential_energy										200	200	200	200																			object/resource_container/energy_liquid.iff	energy_resource
631	energy_renewable_site_limited_hydron3_corellia						Corellian Hydron-3 Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
632	energy_renewable_site_limited_hydron3_dantooine						Dantooine Hydron-3 Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
633	energy_renewable_site_limited_hydron3_dathomir						Dathomirian Hydron-3 Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
634	energy_renewable_site_limited_hydron3_endor						Endorian Hydron-3 Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
635	energy_renewable_site_limited_hydron3_lok						Lokian Hydron-3 Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
636	energy_renewable_site_limited_hydron3_naboo						Nabooian Hydron-3 Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
637	energy_renewable_site_limited_hydron3_rori						Rori Hydron-3 Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
638	energy_renewable_site_limited_hydron3_talus						Talusian Hydron-3 Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
639	energy_renewable_site_limited_hydron3_tatooine						Tatooinian Hydron-3 Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
640	energy_renewable_site_limited_hydron3_yavin4						Yavinian Hydron-3 Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
1058	energy_renewable_site_limited_hydron3_kashyyyk						Kashyyykian Hydron-3 Renewable Energy			2	1	7	7			res_quality	res_potential_energy										500	500	1	500																			object/resource_container/energy_liquid.iff	energy_resource
1104	energy_renewable_site_limited_geothermal					Geothermal Energy				21	12					res_quality	res_potential_energy										200	1000	200	1000																				
931	energy_renewable_site_limited_geothermal_weak						Weak Geothermal Renewable Energy			1	1	1	1	1		res_quality	res_potential_energy										200	200	200	200																			object/resource_container/energy_liquid.iff	energy_resource
641	energy_renewable_site_limited_geothermal_corellia						Corellian Geothermal Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	1000	200	1000																			object/resource_container/energy_liquid.iff	energy_resource
642	energy_renewable_site_limited_geothermal_dantooine						Dantooine Geothermal Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	1000	200	1000																			object/resource_container/energy_liquid.iff	energy_resource
643	energy_renewable_site_limited_geothermal_dathomir						Dathomirian Geothermal Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	1000	200	1000																			object/resource_container/energy_liquid.iff	energy_resource
644	energy_renewable_site_limited_geothermal_endor						Endorian Geothermal Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	1000	200	1000																			object/resource_container/energy_liquid.iff	energy_resource
645	energy_renewable_site_limited_geothermal_lok						Lokian Geothermal Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	1000	200	1000																			object/resource_container/energy_liquid.iff	energy_resource
646	energy_renewable_site_limited_geothermal_naboo						Nabooian Geothermal Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	1000	200	1000																			object/resource_container/energy_liquid.iff	energy_resource
647	energy_renewable_site_limited_geothermal_rori						Rori Geothermal Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	1000	200	1000																			object/resource_container/energy_liquid.iff	energy_resource
648	energy_renewable_site_limited_geothermal_talus						Talusian Geothermal Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	1000	200	1000																			object/resource_container/energy_liquid.iff	energy_resource
649	energy_renewable_site_limited_geothermal_tatooine						Tatooinian Geothermal Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	1000	200	1000																			object/resource_container/energy_liquid.iff	energy_resource
650	energy_renewable_site_limited_geothermal_yavin4						Yavinian Geothermal Renewable Energy			2	1	1	1			res_quality	res_potential_energy										500	1000	200	1000																			object/resource_container/energy_liquid.iff	energy_resource
1059	energy_renewable_site_limited_geothermal_kashyyyk						Kashyyykian Geothermal Renewable Energy			2	1	7	7			res_quality	res_potential_energy										500	1000	200	1000																			object/resource_container/energy_liquid.iff	energy_resource
651	energy_renewable_unlimited				Non Site-Restricted Renewable Energy					24	24					res_quality	res_potential_energy										200	500	1	600																			object/resource_container/energy_liquid.iff	energy_resource
903	energy_renewable_unlimited_wind					Wind Energy				12	12					res_quality	res_potential_energy										200	500	1	400																			object/resource_container/energy_liquid.iff	energy_resource
932	energy_renewable_unlimited_wind_weak						Weak Wind Renewable Energy			1	1	1	1	1		res_quality	res_potential_energy										200	200	200	200																			object/resource_container/energy_liquid.iff	energy_resource
652	energy_renewable_unlimited_wind_corellia						Corellian Wind Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	1	400																			object/resource_container/energy_liquid.iff	energy_resource
653	energy_renewable_unlimited_wind_dantooine						Dantooine Wind Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	1	400																			object/resource_container/energy_liquid.iff	energy_resource
654	energy_renewable_unlimited_wind_dathomir						Dathomirian Wind Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	1	400																			object/resource_container/energy_liquid.iff	energy_resource
655	energy_renewable_unlimited_wind_endor						Endorian Wind Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	1	400																			object/resource_container/energy_liquid.iff	energy_resource
656	energy_renewable_unlimited_wind_lok						Lokian Wind Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	1	400																			object/resource_container/energy_liquid.iff	energy_resource
657	energy_renewable_unlimited_wind_naboo						Nabooian Wind Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	1	400																			object/resource_container/energy_liquid.iff	energy_resource
658	energy_renewable_unlimited_wind_rori						Rori Wind Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	1	400																			object/resource_container/energy_liquid.iff	energy_resource
659	energy_renewable_unlimited_wind_talus						Talusian Wind Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	1	400																			object/resource_container/energy_liquid.iff	energy_resource
660	energy_renewable_unlimited_wind_tatooine						Tatooinian Wind Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	1	400																			object/resource_container/energy_liquid.iff	energy_resource
661	energy_renewable_unlimited_wind_yavin4						Yavinian Wind Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	1	400																			object/resource_container/energy_liquid.iff	energy_resource
1060	energy_renewable_unlimited_wind_kashyyyk						Kashyyykian Wind Renewable Energy			1	1	7	7			res_quality	res_potential_energy										500	500	1	400																			object/resource_container/energy_liquid.iff	energy_resource
904	energy_renewable_unlimited_solar					Solar Energy				12	12					res_quality	res_potential_energy										200	500	200	600																			object/resource_container/energy_liquid.iff	energy_resource
933	energy_renewable_unlimited_solar_weak						Weak Solar Renewable Energy			1	1	1	1	1		res_quality	res_potential_energy										200	200	200	200																			object/resource_container/energy_liquid.iff	energy_resource
662	energy_renewable_unlimited_solar_corellia						Corellian Solar Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	200	600																			object/resource_container/energy_liquid.iff	energy_resource
663	energy_renewable_unlimited_solar_dantooine						Dantooine Solar Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	200	600																			object/resource_container/energy_liquid.iff	energy_resource
664	energy_renewable_unlimited_solar_dathomir						Dathomirian Solar Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	200	600																			object/resource_container/energy_liquid.iff	energy_resource
665	energy_renewable_unlimited_solar_endor						Endorian Solar Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	200	600																			object/resource_container/energy_liquid.iff	energy_resource
666	energy_renewable_unlimited_solar_lok						Lokian Solar Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	200	600																			object/resource_container/energy_liquid.iff	energy_resource
667	energy_renewable_unlimited_solar_naboo						Nabooian Solar Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	200	600																			object/resource_container/energy_liquid.iff	energy_resource
668	energy_renewable_unlimited_solar_rori						Rori Solar Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	200	600																			object/resource_container/energy_liquid.iff	energy_resource
669	energy_renewable_unlimited_solar_talus						Talusian Solar Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	200	600																			object/resource_container/energy_liquid.iff	energy_resource
670	energy_renewable_unlimited_solar_tatooine						Tatooinian Solar Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	200	600																			object/resource_container/energy_liquid.iff	energy_resource
671	energy_renewable_unlimited_solar_yavin4						Yavinian Solar Renewable Energy			1	1	1	1			res_quality	res_potential_energy										500	500	200	600																			object/resource_container/energy_liquid.iff	energy_resource
1061	energy_renewable_unlimited_solar_kashyyyk						Kashyyykian Solar Renewable Energy			1	1	7	7			res_quality	res_potential_energy										500	500	200	600																			object/resource_container/energy_liquid.iff	energy_resource
1000	space_resource		Space Resource							13	13					res_quality											500	1000																					object/resource_container/space/metal.iff	plain_resource
1001	space_metal			Asteroidal Mineral						5	5					res_quality											500	1000																					object/resource_container/space/metal.iff	plain_resource
